code,name,sector,close,day_change,turnover,avg_range,vol_ratio,week_high,week_low,high52w,rank,type,sector_score,warning_flags,warning_label,sector_short_ratio,sector_short_status,sector_short_label,composite
4205,日本ゼオン,化学,2315,2.71,60.5,3.1,2.7,2387,2142,2455,厳選,順張り,2.63,[],,0.39771320776144164,空売り低位,📈業種空売り低位(39.8%),11.055000000000001
4784,ＧＭＯインターネット,サービス業,551,3.96,31.5,4.5,3.2,551,495,687,厳選,順張り,4.89,[],,0.33793265891096225,空売り低位,📈業種空売り低位(33.8%),10.975
3156,レスター,卸売業,4100,8.61,12.4,4.2,3.0,4190,3455,4760,厳選,順張り,8.24,[],,0.4132352838681545,中立,📊業種空売り中立(41.3%),9.62
4506,住友ファーマ,医薬品,1290,1.94,39.8,3.5,0.9,1311,1242,1803,厳選,順張り,3.08,[],,0.3969889600414935,空売り低位,📈業種空売り低位(39.7%),6.789999999999999
6740,ジャパンディスプレイ,電気機器,48,9.09,14.6,6.5,0.8,49,43,102,厳選,順張り,8.1,[],,0.2633782758714494,空売り低位,📈業種空売り低位(26.3%),5.33
7944,ローランド,その他製品,4190,3.71,52.4,2.5,8.8,4190,3970,4695,補欠,順張り,4.05,[],,0.34273477621666826,空売り低位,📈業種空売り低位(34.3%),15.620000000000001
8015,豊田通商,卸売業,6625,0.73,682.4,3.1,3.8,6645,6336,7559,補欠,順張り,0.36,[],,0.4132352838681545,中立,📊業種空売り中立(41.3%),12.96
6727,ワコム,電気機器,811,2.4,15.4,2.7,2.6,823,749,949,補欠,順張り,1.41,[],,0.2633782758714494,空売り低位,📈業種空売り低位(26.3%),7.380000000000001
8154,加賀電子,卸売業,4470,3.83,10.8,2.8,1.6,4515,4215,5050,補欠,順張り,3.47,[],,0.4132352838681545,中立,📊業種空売り中立(41.3%),6.74
262A,インターメスティック,小売業,1915,1.22,6.6,3.4,1.5,1941,1766,2399,補欠,順張り,3.06,[],,0.45756399606661036,中立,📊業種空売り中立(45.8%),6.33
