code,name,sector,close,day_change,turnover,avg_range,vol_ratio,week_high,week_low,high52w,rank,type,sector_score,warning_flags,warning_label,sector_short_ratio,sector_short_status,sector_short_label,composite
4755,楽天グループ,サービス業,781,3.9,220.5,3.3,2.0,814,750,842,厳選,順張り,3.59,[],,0.4116346261374937,中立,📊業種空売り中立(41.2%),12.0
8697,日本取引所グループ,その他金融業,1980,5.51,143.8,3.0,1.9,1980,1724,2150,厳選,順張り,5.77,[],,0.4015946790085534,中立,📊業種空売り中立(40.2%),11.8
6315,ＴＯＷＡ,機械,2893,7.95,182.6,6.1,1.2,2964,2538,3410,厳選,順張り,6.39,[],,0.4294821455848873,中立,📊業種空売り中立(42.9%),10.4
4004,レゾナック・ホールディングス,化学,18010,4.04,748.7,6.0,1.2,18310,15780,20495,厳選,順張り,2.91,[],,0.39396535826995865,空売り低位,📈業種空売り低位(39.4%),10.31
7453,良品計画,小売業,3616,4.72,143.0,3.3,1.0,3637,3265,4105,厳選,順張り,5.09,[],,0.527753840463375,中立,📊業種空売り中立(52.8%),10.0
4202,ダイセル,化学,1265,7.43,56.0,3.0,2.9,1294,1140,1658,補欠,順張り,6.3,[],,0.39396535826995865,空売り低位,📈業種空売り低位(39.4%),11.600000000000001
2802,味の素,食料品,5300,2.4,202.9,4.3,0.8,5332,5006,5739,補欠,順張り,3.72,[],,0.42432291769535874,中立,📊業種空売り中立(42.4%),9.6
9843,ニトリホールディングス,小売業,2568,3.8,90.5,3.4,0.7,2569,2370,3301,補欠,順張り,4.17,[],,0.527753840463375,中立,📊業種空売り中立(52.8%),8.925
6278,ユニオンツール,機械,21120,8.92,67.6,5.7,0.8,21350,18010,22650,補欠,順張り,7.37,[],,0.4294821455848873,中立,📊業種空売り中立(42.9%),7.9799999999999995
7211,三菱自動車工業,輸送用機器,373,1.55,65.5,2.8,1.2,374,332,431,補欠,順張り,1.06,[],,0.46571417389058745,中立,📊業種空売り中立(46.6%),6.734999999999999
