code,name,sector,close,day_change,turnover,avg_range,vol_ratio,week_high,week_low,high52w,rank,type,sector_score,warning_flags,warning_label,sector_short_ratio,sector_short_status,sector_short_label,composite
4005,住友化学,化学,559,7.18,146.0,3.0,1.7,560,508,619,厳選,順張り,7.04,[],,0.3780756769189631,空売り低位,📈業種空売り低位(37.8%),11.4
9501,東京電力ホールディングス,電気・ガス業,549,4.65,266.4,3.9,1.3,549,498,592,厳選,順張り,3.32,[],,0.42376582267816565,中立,📊業種空売り中立(42.4%),10.6
3659,ネクソン,情報・通信業,3095,1.54,128.7,4.0,1.2,3349,2937,3349,厳選,順張り,1.98,[],,0.43224586064791076,中立,📊業種空売り中立(43.2%),9.379999999999999
5714,ＤＯＷＡホールディングス,非鉄金属,10120,3.38,73.0,3.8,1.2,10170,9255,11170,厳選,順張り,3.04,[],,0.4125955680654902,中立,📊業種空売り中立(41.3%),9.05
2175,エス・エム・エス,サービス業,2366,3.82,17.1,3.4,1.2,2374,2211,2623,厳選,順張り,3.7,[],,0.3676069416268015,空売り低位,📈業種空売り低位(36.8%),6.255000000000001
8058,三菱商事,卸売業,4794,2.09,311.2,2.5,0.8,4801,4628,5510,補欠,順張り,1.72,[],,0.39385909448474826,空売り低位,📈業種空売り低位(39.4%),8.32
7270,ＳＵＢＡＲＵ,輸送用機器,2655,0.84,126.1,3.1,1.0,2675,2518,2881,補欠,順張り,0.61,[],,0.4250229447091207,中立,📊業種空売り中立(42.5%),7.609999999999999
9022,東海旅客鉄道,陸運業,3936,1.84,94.7,2.6,0.9,3941,3768,4291,補欠,順張り,0.85,[],,0.4937532984421805,中立,📊業種空売り中立(49.4%),7.385
4661,オリエンタルランド,サービス業,3007,1.08,146.9,3.3,0.7,3053,2819,3167,補欠,順張り,0.96,[],,0.3676069416268015,空売り低位,📈業種空売り低位(36.8%),7.359999999999999
9502,中部電力,電気・ガス業,2906,1.1,108.8,2.8,1.0,2921,2774,3286,補欠,順張り,-0.23,[],,0.42376582267816565,中立,📊業種空売り中立(42.4%),6.77
