code,name,sector,close,day_change,turnover,avg_range,vol_ratio,week_high,week_low,high52w,rank,type,sector_score,warning_flags,warning_label,sector_short_ratio,sector_short_status,sector_short_label,composite
6787,メイコー,電気機器,20850,6.0,213.2,6.1,2.0,21600,17940,40900,厳選,順張り,5.42,[],,0.41433342390241823,中立,📊業種空売り中立(41.4%),12.0
6976,太陽誘電,電気機器,9197,5.54,3170.7,5.9,1.3,9446,8320,24065,厳選,順張り,4.96,[],,0.41433342390241823,中立,📊業種空売り中立(41.4%),10.6
6920,レーザーテック,電気機器,35590,3.22,1138.9,4.5,1.1,38190,33200,58349,厳選,順張り,2.64,[],,0.41433342390241823,中立,📊業種空売り中立(41.4%),9.84
6981,村田製作所,電気機器,7399,3.24,1515.6,4.7,0.9,7571,6806,12895,厳選,順張り,2.66,[],,0.41433342390241823,中立,📊業種空売り中立(41.4%),9.46
7013,ＩＨＩ,機械,2772,1.82,480.4,3.9,1.4,2826,2575,3150,厳選,順張り,1.64,[],,0.41325114484966213,中立,📊業種空売り中立(41.3%),9.44
4704,トレンドマイクロ,情報・通信業,6332,4.33,125.8,3.0,1.7,6424,5527,6982,補欠,順張り,4.0,[],,0.43224586064791076,中立,📊業種空売り中立(43.2%),11.4
9962,ミスミグループ本社,卸売業,3546,1.84,72.2,2.8,1.6,3621,3369,4204,補欠,順張り,1.61,[],,0.39385909448474826,空売り低位,📈業種空売り低位(39.4%),8.420000000000002
1893,五洋建設,建設業,1554,2.41,48.5,3.0,1.5,1566,1415,1866,補欠,順張り,2.58,[],,0.40470109364267337,中立,📊業種空売り中立(40.5%),8.004999999999999
6479,ミネベアミツミ,電気機器,3419,0.94,101.2,2.7,1.1,3468,3269,5307,補欠,順張り,0.37,[],,0.41433342390241823,中立,📊業種空売り中立(41.4%),7.57
6752,パナソニック　ホールディングス,電気機器,4205,0.98,315.2,3.2,1.0,4403,4083,4982,補欠,順張り,0.41,[],,0.41433342390241823,中立,📊業種空売り中立(41.4%),7.41
