code,name,sector,close,day_change,turnover,avg_range,vol_ratio,week_high,week_low,high52w,rank,type,sector_score,warning_flags,warning_label,sector_short_ratio,sector_short_status,sector_short_label,composite
9024,西武ホールディングス,陸運業,3432,1.36,494.0,3.3,6.6,3484,3268,3783,厳選,順張り,1.21,[],,0.4937532984421805,中立,📊業種空売り中立(49.4%),16.21
6459,大和冷機工業,機械,1739,4.57,15.0,3.8,5.8,1739,1611,1854,厳選,順張り,4.4,[],,0.41325114484966213,中立,📊業種空売り中立(41.3%),13.75
4565,ネクセラファーマ,医薬品,1136,1.25,44.8,4.8,3.6,1150,1086,1216,厳選,順張り,1.72,[],,0.3560713510165218,空売り低位,📈業種空売り低位(35.6%),11.16
4506,住友ファーマ,医薬品,1554,4.65,92.4,3.6,1.6,1557,1400,1638,厳選,順張り,5.12,[],,0.3560713510165218,空売り低位,📈業種空売り低位(35.6%),10.82
6787,メイコー,電気機器,19850,5.81,124.3,6.3,1.1,19920,17050,41900,厳選,順張り,5.17,[],,0.41433342390241823,中立,📊業種空売り中立(41.4%),10.2
5803,フジクラ,非鉄金属,5504,3.07,2641.5,7.1,0.8,5558,4968,7068,補欠,順張り,3.94,[],,0.4125955680654902,中立,📊業種空売り中立(41.3%),9.6
5801,古河電気工業,非鉄金属,4020,3.0,885.4,7.9,0.7,4120,3601,5879,補欠,順張り,3.87,[],,0.4125955680654902,中立,📊業種空売り中立(41.3%),9.4
3110,日東紡績,ガラス・土石製品,3200,5.44,175.2,6.6,0.7,3205,2816,5080,補欠,順張り,4.43,[],,0.4614467201058739,中立,📊業種空売り中立(46.1%),9.4
7202,いすゞ自動車,輸送用機器,2287,2.67,92.9,2.5,1.3,2294,2207,2487,補欠,順張り,1.75,[],,0.4250229447091207,中立,📊業種空売り中立(42.5%),8.995000000000001
6473,ジェイテクト,機械,2150,5.68,46.1,2.7,1.8,2158,2031,2264,補欠,順張り,5.51,[],,0.41325114484966213,中立,📊業種空売り中立(41.3%),8.905
