code,name,sector,close,day_change,turnover,avg_range,vol_ratio,week_high,week_low,high52w,rank,type,sector_score,warning_flags,warning_label,sector_short_ratio,sector_short_status,sector_short_label,composite
7717,ブイ・テクノロジー,精密機器,9380,5.27,171.9,8.7,3.6,10180,7850,10180,厳選,順張り,5.89,[],,0.3847077267546092,空売り低位,📈業種空売り低位(38.5%),15.2
6701,日本電気,電気機器,3795,1.01,238.6,3.2,0.8,3885,3657,4707,厳選,順張り,3.26,[],,0.34311224613609054,空売り低位,📈業種空売り低位(34.3%),9.6
8802,三菱地所,不動産業,4101,2.94,198.0,3.0,1.1,4107,3839,4804,厳選,順張り,2.0,[],,0.3503640211960192,空売り低位,📈業種空売り低位(35.0%),9.2
9843,ニトリホールディングス,小売業,2440,1.79,80.3,4.1,1.0,2475,2264,2790,厳選,順張り,2.03,[],,0.4788472283757955,中立,📊業種空売り中立(47.9%),8.044999999999998
6740,ジャパンディスプレイ,電気機器,60,9.09,49.6,12.4,1.1,76,49,124,厳選,順張り,11.34,[],,0.34311224613609054,空売り低位,📈業種空売り低位(34.3%),7.68
3482,ロードスターキャピタル,不動産業,2946,4.95,13.1,2.8,2.6,2966,2800,3185,補欠,順張り,4.02,['jsf_restricted'],⚠️日証金規制,0.3503640211960192,空売り低位,📈業種空売り低位(35.0%),8.854999999999999
7733,オリンパス,精密機器,1684,2.97,76.4,2.7,0.9,1697,1621,1904,補欠,順張り,3.58,[],,0.3847077267546092,空売り低位,📈業種空売り低位(38.5%),8.620000000000001
7267,本田技研工業,輸送用機器,1449,2.51,234.1,2.7,0.9,1449,1387,1537,補欠,順張り,1.81,[],,0.48976065140502223,中立,📊業種空売り中立(49.0%),8.61
3563,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ,小売業,9969,0.87,139.1,4.0,1.2,10070,9153,11175,補欠,順張り,1.11,[],,0.4788472283757955,中立,📊業種空売り中立(47.9%),8.51
8078,阪和興業,卸売業,1775,6.03,24.6,2.9,2.1,1845,1650,1927,補欠,順張り,5.76,[],,0.4188596222555207,中立,📊業種空売り中立(41.9%),8.43
