code,name,sector,close,day_change,turnover,avg_range,vol_ratio,week_high,week_low,high52w,rank,type,sector_score,warning_flags,warning_label,sector_short_ratio,sector_short_status,sector_short_label,composite
6590,芝浦メカトロニクス,電気機器,5070,3.79,253.5,5.6,2.5,5360,4610,6230,厳選,順張り,3.25,[],,0.3476735608688935,空売り低位,📈業種空売り低位(34.8%),13.0
7261,マツダ,輸送用機器,1080,4.4,167.0,3.3,1.9,1144,978,1395,厳選,順張り,2.7,[],,0.45604827915331186,中立,📊業種空売り中立(45.6%),11.5
8031,三井物産,卸売業,6132,4.5,462.3,3.1,1.0,6195,5458,6675,厳選,順張り,3.78,[],,0.40519582936602205,中立,📊業種空売り中立(40.5%),10.0
4062,イビデン,電気機器,17060,3.08,1482.0,6.5,1.1,18365,14805,18365,厳選,順張り,2.55,[],,0.3476735608688935,空売り低位,📈業種空売り低位(34.8%),9.75
6703,沖電気工業,電気機器,3465,1.32,69.6,4.5,2.6,3735,3315,3735,厳選,順張り,0.78,[],,0.3476735608688935,空売り低位,📈業種空売り低位(34.8%),9.46
4188,三菱ケミカルグループ,化学,1007,8.48,274.3,3.0,3.7,1074,902,1171,補欠,順張り,7.17,[],,0.39539183981040726,空売り低位,📈業種空売り低位(39.5%),15.4
7202,いすゞ自動車,輸送用機器,2288,7.04,170.7,2.9,2.9,2374,2098,2929,補欠,順張り,5.34,[],,0.45604827915331186,中立,📊業種空売り中立(45.6%),13.8
7245,大同メタル工業,輸送用機器,1016,9.96,21.2,3.0,4.7,1019,873,1270,補欠,順張り,8.26,[],,0.45604827915331186,中立,📊業種空売り中立(45.6%),13.46
3407,旭化成,化学,1750,5.77,180.4,2.9,1.9,1759,1506,1889,補欠,順張り,4.46,[],,0.39539183981040726,空売り低位,📈業種空売り低位(39.5%),11.8
7832,バンダイナムコホールディングス,その他製品,3817,4.6,155.7,2.7,1.9,4018,3551,4329,補欠,順張り,3.32,[],,0.32898497117882924,空売り低位,📈業種空売り低位(32.9%),11.8
