code,name,sector,close,day_change,turnover,avg_range,vol_ratio,week_high,week_low,high52w,rank,type,sector_score,warning_flags,warning_label,sector_short_ratio,sector_short_status,sector_short_label,composite
6315,ＴＯＷＡ,機械,3210,7.0,301.3,7.2,1.5,3300,2735,3410,厳選,順張り,7.6,[],,0.4197094883199023,中立,📊業種空売り中立(42.0%),11.0
9843,ニトリホールディングス,小売業,2739,3.44,128.6,4.2,1.0,2790,2435,2898,厳選,順張り,4.44,[],,0.5196662700102778,中立,📊業種空売り中立(52.0%),10.0
4680,ラウンドワン,サービス業,929,6.88,44.3,3.8,1.9,932,841,1006,厳選,順張り,7.58,[],,0.38682229779975735,空売り低位,📈業種空売り低位(38.7%),9.015
6036,ＫｅｅＰｅｒ技研,サービス業,2919,7.16,14.8,3.1,2.4,3000,2548,3435,厳選,順張り,7.86,[],,0.38682229779975735,空売り低位,📈業種空売り低位(38.7%),8.54
6507,シンフォニアテクノロジー,電気機器,15010,7.14,51.2,6.4,1.4,15340,13380,16900,厳選,順張り,7.16,[],,0.3829154924692792,空売り低位,📈業種空売り低位(38.3%),8.36
9101,日本郵船,海運業,5438,1.42,195.0,2.6,1.1,5515,5208,6394,補欠,順張り,1.71,[],,0.4937594472983152,中立,📊業種空売り中立(49.4%),8.91
6857,アドバンテスト,電気機器,28170,1.84,2142.9,4.7,0.8,28435,25275,32400,補欠,順張り,1.86,[],,0.3829154924692792,空売り低位,📈業種空売り低位(38.3%),8.46
9104,商船三井,海運業,5534,1.37,156.6,2.6,0.9,5608,5335,7325,補欠,順張り,1.66,[],,0.4937594472983152,中立,📊業種空売り中立(49.4%),8.46
8136,サンリオ,卸売業,920,1.29,170.7,4.0,0.7,943,850,1166,補欠,順張り,1.93,[],,0.3966752036298347,空売り低位,📈業種空売り低位(39.7%),8.33
6965,浜松ホトニクス,電気機器,2920,1.49,122.7,5.5,0.7,2997,2617,3100,補欠,順張り,1.51,[],,0.3829154924692792,空売り低位,📈業種空売り低位(38.3%),7.91
