code,name,sector,close,day_change,turnover,avg_range,vol_ratio,week_high,week_low,high52w,rank,type,sector_score,warning_flags,warning_label,sector_short_ratio,sector_short_status,sector_short_label,composite
6701,日本電気,電気機器,4047,6.64,463.4,3.2,1.4,4050,3657,4707,厳選,順張り,6.87,[],,0.38531434284013755,空売り低位,📈業種空売り低位(38.5%),10.8
8830,住友不動産,不動産業,3738,4.65,178.9,3.2,1.2,3746,3446,5059,厳選,順張り,3.02,[],,0.34994481275515116,空売り低位,📈業種空売り低位(35.0%),10.4
4911,資生堂,化学,2630,2.21,99.9,3.3,1.0,2673,2451,3535,厳選,順張り,2.33,[],,0.38408435030030524,空売り低位,📈業種空売り低位(38.4%),9.325
7453,良品計画,小売業,3594,2.63,132.0,3.4,1.0,3647,3378,4105,厳選,順張り,1.31,[],,0.4732414611585468,中立,📊業種空売り中立(47.3%),8.31
9024,西武ホールディングス,陸運業,3171,5.93,66.7,4.3,0.8,3171,2872,4688,厳選,順張り,4.39,[],,0.4680793965003806,中立,📊業種空売り中立(46.8%),7.935
6758,ソニーグループ,電気機器,3299,3.13,1228.6,2.6,1.8,3308,3120,3728,補欠,順張り,3.35,[],,0.38531434284013755,空売り低位,📈業種空売り低位(38.5%),11.6
8267,イオン,小売業,1372,5.01,166.5,2.9,1.4,1393,1274,1975,補欠,順張り,3.7,[],,0.4732414611585468,中立,📊業種空売り中立(47.3%),10.8
7832,バンダイナムコホールディングス,その他製品,3834,3.68,99.8,2.5,1.0,3868,3595,4138,補欠,順張り,3.31,[],,0.45401627155858243,中立,📊業種空売り中立(45.4%),9.99
4661,オリエンタルランド,サービス業,2498,4.17,184.4,2.5,1.2,2504,2301,2768,補欠,順張り,2.53,[],,0.3953121320915682,空売り低位,📈業種空売り低位(39.5%),9.93
6702,富士通,電気機器,3283,2.63,251.2,3.0,0.8,3346,3106,3910,補欠,順張り,2.85,[],,0.38531434284013755,空売り低位,📈業種空売り低位(38.5%),9.45
