code,name,sector,close,day_change,turnover,avg_range,vol_ratio,week_high,week_low,high52w,rank,type,sector_score,warning_flags,warning_label,sector_short_ratio,sector_short_status,sector_short_label,composite
4980,デクセリアルズ,化学,4085,8.9,209.9,4.6,2.0,4486,3512,4486,厳選,順張り,7.19,[],,0.4060176755633687,中立,📊業種空売り中立(40.6%),12.0
7173,東京きらぼしフィナンシャルグループ,銀行業,11130,4.9,76.2,4.2,2.4,11200,10280,12540,厳選,順張り,2.88,[],,0.3476821715205441,空売り低位,📈業種空売り低位(34.8%),11.49
7936,アシックス,その他製品,4520,3.43,180.4,3.9,1.0,4697,4294,5149,厳選,順張り,3.08,[],,0.30846306201052226,空売り低位,📈業種空売り低位(30.8%),10.0
6134,ＦＵＪＩ,機械,7585,5.06,79.0,4.5,1.4,8701,7051,8701,厳選,順張り,3.43,[],,0.39183036300781754,空売り低位,📈業種空売り低位(39.2%),9.75
6963,ローム,電気機器,4397,5.07,229.0,4.8,0.9,4528,4045,4633,厳選,順張り,2.52,[],,0.3903365521667128,空売り低位,📈業種空売り低位(39.0%),9.32
7211,三菱自動車工業,輸送用機器,367,6.49,85.1,2.8,1.5,367,332,442,補欠,順張り,4.64,[],,0.4344179958494248,中立,📊業種空売り中立(43.4%),10.254999999999999
6501,日立製作所,電気機器,5123,4.38,913.1,3.0,1.2,5123,4683,5422,補欠,順張り,1.83,[],,0.3903365521667128,空売り低位,📈業種空売り低位(39.0%),9.23
4568,第一三共,医薬品,2664,2.26,173.5,4.0,0.6,2682,2531,3066,補欠,順張り,1.99,[],,0.4049101569925619,中立,📊業種空売り中立(40.5%),8.19
7701,島津製作所,精密機器,3700,3.35,71.8,2.7,1.0,3721,3432,4408,補欠,順張り,2.27,[],,0.3509712125975687,空売り低位,📈業種空売り低位(35.1%),7.859999999999999
7270,ＳＵＢＡＲＵ,輸送用機器,2493,2.3,106.0,2.9,0.9,2717,2357,3031,補欠,順張り,0.46,[],,0.4344179958494248,中立,📊業種空売り中立(43.4%),7.26
