code,name,sector,close,day_change,turnover,avg_range,vol_ratio,week_high,week_low,high52w,rank,type,sector_score,warning_flags,warning_label,sector_short_ratio,sector_short_status,sector_short_label,composite
5631,日本製鋼所,機械,7453,4.87,96.0,3.8,1.4,7578,6695,8697,厳選,順張り,4.14,[],,0.41325114484966213,中立,📊業種空売り中立(41.3%),10.6
4506,住友ファーマ,医薬品,1598,5.3,59.9,3.8,1.0,1602,1490,1699,厳選,順張り,2.95,[],,0.3560713510165218,空売り低位,📈業種空売り低位(35.6%),7.945
4005,住友化学,化学,597,3.03,64.3,3.5,0.9,597,543,638,厳選,順張り,2.43,[],,0.3780756769189631,空売り低位,📈業種空売り低位(37.8%),7.445
3697,ＳＨＩＦＴ,情報・通信業,879,2.76,33.4,4.0,0.8,903,825,1021,厳選,順張り,1.55,"['jsf_caution', 'overheating']",⚠️日証金注意喚起(信用倍率42.5倍),0.43224586064791076,中立,📊業種空売り中立(43.2%),4.82
6191,エアトリ,サービス業,1659,1.53,15.6,3.1,1.5,1768,1073,1768,厳選,順張り,0.38,[],,0.3676069416268015,空売り低位,📈業種空売り低位(36.8%),4.16
4307,野村総合研究所,情報・通信業,5155,1.14,93.2,2.6,0.8,5310,4790,5620,補欠,順張り,-0.07,[],,0.43224586064791076,中立,📊業種空売り中立(43.2%),6.19
4188,三菱ケミカルグループ,化学,1217,1.5,62.6,2.7,0.9,1217,1128,1305,補欠,順張り,0.9,[],,0.3780756769189631,空売り低位,📈業種空売り低位(37.8%),5.83
5101,横浜ゴム,ゴム製品,6878,2.37,59.1,2.8,1.0,6959,6558,8291,補欠,順張り,0.7,[],,0.44076328358287714,中立,📊業種空売り中立(44.1%),5.655
4911,資生堂,化学,3514,1.53,63.8,2.8,0.7,3559,3313,3821,補欠,順張り,0.93,[],,0.3780756769189631,空売り低位,📈業種空売り低位(37.8%),5.52
2413,エムスリー,サービス業,1797,2.66,47.0,3.2,0.6,1797,1662,2003,補欠,順張り,1.5,[],,0.3676069416268015,空売り低位,📈業種空売り低位(36.8%),5.050000000000001
