code,name,sector,close,day_change,turnover,avg_range,vol_ratio,week_high,week_low,high52w,rank,type,sector_score,warning_flags,warning_label,sector_short_ratio,sector_short_status,sector_short_label,composite
7735,ＳＣＲＥＥＮホールディングス,電気機器,12205,8.83,739.0,4.1,2.6,13155,10910,13155,厳選,順張り,7.71,[],,0.39698240860285117,空売り低位,📈業種空売り低位(39.7%),13.2
6963,ローム,電気機器,4357,8.92,621.6,4.3,2.6,4633,3700,4633,厳選,順張り,7.8,[],,0.39698240860285117,空売り低位,📈業種空売り低位(39.7%),13.2
4004,レゾナック・ホールディングス,化学,18690,4.91,1409.1,5.0,2.4,20495,15180,20495,厳選,順張り,3.98,[],,0.40250460065408333,中立,📊業種空売り中立(40.3%),12.8
7202,いすゞ自動車,輸送用機器,2377,3.89,158.3,3.2,2.4,2506,2098,2920,厳選,順張り,4.69,[],,0.4434762395786956,中立,📊業種空売り中立(44.3%),12.8
6954,ファナック,電気機器,8036,4.64,1345.0,4.0,2.2,8880,7093,8880,厳選,順張り,3.51,[],,0.39698240860285117,空売り低位,📈業種空売り低位(39.7%),12.4
7637,白銅,卸売業,3210,6.29,6.0,3.0,7.3,3380,2397,3380,補欠,順張り,6.22,[],,0.4336804617780302,中立,📊業種空売り中立(43.4%),13.3
4064,日本カーバイド工業,化学,2981,4.96,6.3,2.7,4.5,3240,2753,3240,補欠,順張り,4.03,[],,0.40250460065408333,中立,📊業種空売り中立(40.3%),12.315
4183,三井化学,化学,2167,8.43,136.5,2.8,2.0,2169,1876,2400,補欠,順張り,7.5,[],,0.40250460065408333,中立,📊業種空売り中立(40.3%),12.0
7269,スズキ,輸送用機器,1920,6.19,300.2,2.7,1.7,1948,1753,2408,補欠,順張り,6.99,[],,0.4434762395786956,中立,📊業種空売り中立(44.3%),11.4
4471,三洋化成工業,化学,5560,8.38,8.9,2.5,2.7,5560,5000,6090,補欠,順張り,7.45,[],,0.40250460065408333,中立,📊業種空売り中立(40.3%),8.845
