code,name,sector,close,day_change,turnover,avg_range,vol_ratio,week_high,week_low,high52w,rank,type,sector_score,warning_flags,warning_label,sector_short_ratio,sector_short_status,sector_short_label,composite
4062,イビデン,電気機器,22200,8.42,2113.4,6.5,1.2,22200,19270,27480,厳選,順張り,6.77,[],,0.41433342390241823,中立,📊業種空売り中立(41.4%),10.4
5471,大同特殊鋼,鉄鋼,2433,7.2,36.2,3.2,1.5,2478,2197,3005,厳選,順張り,6.37,[],,0.40808060055187245,中立,📊業種空売り中立(40.8%),7.8100000000000005
268A,リガク・ホールディングス,精密機器,1706,4.98,46.9,5.0,1.0,1735,1506,2972,厳選,順張り,3.82,[],,0.4178678646487063,中立,📊業種空売り中立(41.8%),7.345
6134,ＦＵＪＩ,機械,7191,4.43,54.8,3.6,0.8,7258,6740,8943,厳選,順張り,2.97,[],,0.41325114484966213,中立,📊業種空売り中立(41.3%),7.3100000000000005
429A,テクセンドフォトマスク,その他製品,3975,7.14,35.1,3.9,1.0,4010,3550,4920,厳選,順張り,7.28,[],,0.3560585117797482,空売り低位,📈業種空売り低位(35.6%),6.755
4004,レゾナック・ホールディングス,化学,16580,6.76,316.9,5.1,0.8,16660,15205,19840,補欠,順張り,6.32,['jsf_restricted'],⚠️日証金規制,0.3780756769189631,空売り低位,📈業種空売り低位(37.8%),9.6
4043,トクヤマ,化学,4091,4.95,43.4,2.7,1.6,4179,3847,5399,補欠,順張り,4.51,[],,0.3780756769189631,空売り低位,📈業種空売り低位(37.8%),8.370000000000001
1980,ダイダン,建設業,2829,3.36,20.1,2.8,1.0,2857,2709,3055,補欠,順張り,2.34,[],,0.40470109364267337,中立,📊業種空売り中立(40.5%),5.345
1969,高砂熱学工業,建設業,4449,3.13,27.6,2.5,0.9,4476,4255,5290,補欠,順張り,2.11,[],,0.40470109364267337,中立,📊業種空売り中立(40.5%),5.29
4975,ＪＣＵ,化学,5670,3.85,6.2,3.3,0.8,5690,5370,8090,補欠,順張り,3.41,[],,0.3780756769189631,空売り低位,📈業種空売り低位(37.8%),4.909999999999999
