code,name,sector,close,day_change,turnover,avg_range,vol_ratio,week_high,week_low,high52w,rank,type,sector_score,warning_flags,warning_label,sector_short_ratio,sector_short_status,sector_short_label,composite
7453,良品計画,小売業,3811,3.84,266.1,3.4,1.8,3856,3466,4105,厳選,順張り,3.72,[],,0.46807850253126754,中立,📊業種空売り中立(46.8%),11.6
5838,楽天銀行,銀行業,5646,4.07,137.8,3.9,1.5,5858,5083,7026,厳選,順張り,3.88,[],,0.4071510915718985,中立,📊業種空売り中立(40.7%),11.0
9843,ニトリホールディングス,小売業,2464,3.77,78.3,3.7,1.0,2470,2298,2790,厳選,順張り,3.64,[],,0.46807850253126754,中立,📊業種空売り中立(46.8%),8.915
6588,東芝テック,電気機器,3050,4.96,10.3,3.4,2.2,3150,2779,3340,厳選,順張り,7.69,[],,0.2711951332462582,空売り低位,📈業種空売り低位(27.1%),7.915
8303,ＳＢＩ新生銀行,銀行業,1498,2.11,77.3,3.2,0.9,1532,1358,1867,厳選,順張り,1.92,[],,0.4071510915718985,中立,📊業種空売り中立(40.7%),7.584999999999999
6501,日立製作所,電気機器,4942,2.85,989.1,2.9,1.5,5004,4476,5422,補欠,順張り,5.58,[],,0.2711951332462582,空売り低位,📈業種空売り低位(27.1%),11.0
6758,ソニーグループ,電気機器,3502,2.34,738.2,2.6,1.1,3516,3230,3728,補欠,順張り,5.07,[],,0.2711951332462582,空売り低位,📈業種空売り低位(27.1%),10.2
7733,オリンパス,精密機器,1790,1.47,96.5,2.5,1.1,1805,1636,1904,補欠,順張り,4.31,[],,0.395345925315513,空売り低位,📈業種空売り低位(39.5%),10.025
4543,テルモ,精密機器,2324,1.33,109.4,2.6,1.0,2364,2152,2463,補欠,順張り,4.17,[],,0.395345925315513,空売り低位,📈業種空売り低位(39.5%),10.0
6702,富士通,電気機器,3392,1.28,224.8,2.8,0.9,3444,3181,3910,補欠,順張り,4.02,[],,0.2711951332462582,空売り低位,📈業種空売り低位(27.1%),9.8
