code,name,sector,close,day_change,turnover,avg_range,vol_ratio,week_high,week_low,high52w,rank,type,sector_score,warning_flags,warning_label,sector_short_ratio,sector_short_status,sector_short_label,composite
8015,豊田通商,卸売業,6504,7.04,228.6,3.1,1.6,6505,5939,7559,厳選,順張り,5.53,[],,0.4174531726580056,中立,📊業種空売り中立(41.7%),11.2
5713,住友金属鉱山,非鉄金属,7317,7.7,239.6,4.6,1.2,7509,6578,11180,厳選,順張り,4.09,[],,0.4047837511470918,中立,📊業種空売り中立(40.5%),10.4
6857,アドバンテスト,電気機器,29630,7.73,3066.2,6.2,1.2,31550,26000,35940,厳選,順張り,5.04,[],,0.26461294409391795,空売り低位,📈業種空売り低位(26.5%),10.4
7011,三菱重工業,機械,3852,4.65,834.7,3.6,1.1,3900,3626,4823,厳選,順張り,2.63,[],,0.4345585459575945,中立,📊業種空売り中立(43.5%),9.83
4028,石原産業,化学,2984,7.3,18.1,3.0,2.4,3040,2719,3550,厳選,順張り,5.49,[],,0.42615703839065733,中立,📊業種空売り中立(42.6%),8.705
4911,資生堂,化学,3213,5.0,183.4,2.9,1.8,3274,2860,3437,補欠,順張り,3.19,[],,0.42615703839065733,中立,📊業種空売り中立(42.6%),11.6
8058,三菱商事,卸売業,4664,4.88,464.4,2.5,1.2,4673,4374,6012,補欠,順張り,3.37,[],,0.4174531726580056,中立,📊業種空売り中立(41.7%),10.4
8002,丸紅,卸売業,5194,4.13,237.2,2.8,1.1,5194,4837,6160,補欠,順張り,2.62,[],,0.4174531726580056,中立,📊業種空売り中立(41.7%),9.82
8802,三菱地所,不動産業,4252,3.4,170.7,2.7,1.1,4283,4098,4607,補欠,順張り,2.21,[],,0.39545429916312796,空売り低位,📈業種空売り低位(39.5%),9.41
8053,住友商事,卸売業,1573,3.93,157.3,2.6,0.9,1601,1489,1943,補欠,順張り,2.42,[],,0.4174531726580056,中立,📊業種空売り中立(41.7%),9.219999999999999
