code,name,sector,close,day_change,turnover,avg_range,vol_ratio,week_high,week_low,high52w,rank,type,sector_score,warning_flags,warning_label,sector_short_ratio,sector_short_status,sector_short_label,composite
4062,イビデン,電気機器,21560,5.27,2327.4,8.4,1.2,22515,18150,27480,厳選,順張り,3.25,[],,0.41433342390241823,中立,📊業種空売り中立(41.4%),10.4
2802,味の素,食料品,5636,3.3,228.4,3.5,1.0,5704,4998,6340,厳選,順張り,3.96,[],,0.4201329854347514,中立,📊業種空売り中立(42.0%),10.0
5333,日本碍子,ガラス・土石製品,6006,4.22,110.0,5.1,1.0,6114,5493,7894,厳選,順張り,2.68,[],,0.4614467201058739,中立,📊業種空売り中立(46.1%),9.68
4565,ネクセラファーマ,医薬品,1087,8.48,22.3,4.1,2.7,1095,849,1193,厳選,順張り,7.86,[],,0.3560713510165218,空売り低位,📈業種空売り低位(35.6%),9.515
9502,中部電力,電気・ガス業,2821,3.37,128.2,3.1,1.1,2832,2661,3286,厳選,順張り,2.28,[],,0.42376582267816565,中立,📊業種空売り中立(42.4%),9.48
3436,ＳＵＭＣＯ,金属製品,3846,5.46,575.5,9.0,0.7,3959,3281,5939,補欠,順張り,4.53,[],,0.41829587401291013,中立,📊業種空売り中立(41.8%),9.4
3465,ケイアイスター不動産,不動産業,3825,4.08,9.8,2.5,2.7,3885,3535,4030,補欠,順張り,3.23,[],,0.4079876276799779,中立,📊業種空売り中立(40.8%),8.89
6762,ＴＤＫ,電気機器,3235,3.89,312.5,4.5,0.8,3269,2944,4315,補欠,順張り,1.86,[],,0.41433342390241823,中立,📊業種空売り中立(41.4%),8.46
8151,東陽テクニカ,卸売業,2069,3.92,7.0,2.9,2.4,2115,1970,2232,補欠,順張り,3.25,[],,0.39385909448474826,空売り低位,📈業種空売り低位(39.4%),8.15
7741,ＨＯＹＡ,精密機器,26560,2.11,216.8,2.8,0.8,26680,24950,28880,補欠,順張り,0.82,[],,0.4178678646487063,中立,📊業種空売り中立(41.8%),7.42
