code,name,sector,close,day_change,turnover,avg_range,vol_ratio,week_high,week_low,high52w,rank,type,sector_score,warning_flags,warning_label,sector_short_ratio,sector_short_status,sector_short_label,composite
6590,芝浦メカトロニクス,電気機器,5400,1.5,251.6,7.3,2.1,5580,4085,6020,厳選,順張り,3.12,[],,0.3103630185724019,空売り低位,📈業種空売り低位(31.0%),12.2
6526,ソシオネクスト,電気機器,2767,1.77,494.4,6.9,1.7,2857,2402,3200,厳選,順張り,3.38,[],,0.3103630185724019,空売り低位,📈業種空売り低位(31.0%),11.4
6532,ベイカレント,サービス業,6555,4.25,182.0,3.8,1.9,6940,5406,6940,厳選,順張り,2.44,[],,0.41328164394226635,中立,📊業種空売り中立(41.3%),11.24
7003,三井Ｅ＆Ｓ,機械,4353,6.14,135.1,4.4,1.5,4469,3966,6441,厳選,順張り,6.65,[],,0.40583972238323424,中立,📊業種空売り中立(40.6%),11.0
6701,日本電気,電気機器,4200,5.5,390.2,3.2,1.2,4298,3682,4707,厳選,順張り,7.12,[],,0.3103630185724019,空売り低位,📈業種空売り低位(31.0%),10.4
8766,東京海上ホールディングス,保険業,7511,5.61,630.8,2.6,1.3,7574,6798,8038,補欠,順張り,2.41,[],,0.3879990897999627,空売り低位,📈業種空売り低位(38.8%),10.01
4543,テルモ,精密機器,2214,2.69,112.0,2.5,0.9,2277,2152,2463,補欠,順張り,3.45,[],,0.38139771240390624,空売り低位,📈業種空売り低位(38.1%),9.8
6758,ソニーグループ,電気機器,3330,2.46,641.1,2.6,0.9,3400,3120,3728,補欠,順張り,4.08,[],,0.3103630185724019,空売り低位,📈業種空売り低位(31.0%),9.8
6702,富士通,電気機器,3344,3.31,253.6,2.9,0.9,3425,3144,3910,補欠,順張り,4.92,[],,0.3103630185724019,空売り低位,📈業種空売り低位(31.0%),9.8
8002,丸紅,卸売業,4806,2.96,238.0,2.6,1.1,4877,4612,6230,補欠,順張り,2.14,[],,0.4389991448835873,中立,📊業種空売り中立(43.9%),9.34
