code,name,sector,close,day_change,turnover,avg_range,vol_ratio,week_high,week_low,high52w,rank,type,sector_score,warning_flags,warning_label,sector_short_ratio,sector_short_status,sector_short_label,composite
7721,東京計器,精密機器,6070,4.12,62.2,5.2,3.1,6260,4955,8520,厳選,順張り,2.8,[],,0.39732485781267585,空売り低位,📈業種空売り低位(39.7%),12.11
6622,ダイヘン,電気機器,18240,8.38,93.1,4.8,2.2,18470,14700,19790,厳選,順張り,7.28,[],,0.3420111586554871,空売り低位,📈業種空売り低位(34.2%),12.055
6368,オルガノ,機械,18395,5.26,90.0,5.1,1.7,18890,14625,20145,厳選,順張り,4.45,[],,0.4272860056931797,中立,📊業種空売り中立(42.7%),10.9
6104,芝浦機械,機械,4135,1.47,47.2,4.5,3.9,4265,3820,5170,厳選,順張り,0.66,[],,0.4272860056931797,中立,📊業種空売り中立(42.7%),10.82
6526,ソシオネクスト,電気機器,2604,5.0,371.6,7.0,1.3,2763,2226,3200,厳選,順張り,3.9,[],,0.3420111586554871,空売り低位,📈業種空売り低位(34.2%),10.6
4568,第一三共,医薬品,2706,4.26,243.4,2.8,1.1,2706,2487,3065,補欠,順張り,3.0,[],,0.4077000224644375,中立,📊業種空売り中立(40.8%),10.2
6098,リクルートホールディングス,サービス業,11165,6.13,581.4,3.4,0.8,11385,10505,11755,補欠,順張り,5.96,[],,0.3642855849604233,空売り低位,📈業種空売り低位(36.4%),9.6
7741,ＨＯＹＡ,精密機器,28515,3.24,317.4,2.6,1.1,28720,25965,30400,補欠,順張り,1.93,[],,0.39732485781267585,空売り低位,📈業種空売り低位(39.7%),9.129999999999999
6178,日本郵政,サービス業,2234,1.71,120.3,2.8,0.7,2361,2196,2361,補欠,順張り,1.53,[],,0.3642855849604233,空売り低位,📈業種空売り低位(36.4%),7.93
4578,大塚ホールディングス,医薬品,10830,2.46,100.6,2.8,0.8,10930,10125,11910,補欠,順張り,1.21,[],,0.4077000224644375,中立,📊業種空売り中立(40.8%),7.8100000000000005
