code,name,sector,close,day_change,turnover,avg_range,vol_ratio,week_high,week_low,high52w,rank,type,sector_score,warning_flags,warning_label,sector_short_ratio,sector_short_status,sector_short_label,composite
4063,信越化学工業,化学,7415,6.57,884.6,3.3,1.6,7420,6789,7930,厳選,順張り,6.66,[],,0.4075864144744913,中立,📊業種空売り中立(40.8%),11.2
7011,三菱重工業,機械,4110,8.39,1475.4,3.7,1.6,4110,3606,4924,厳選,順張り,7.43,[],,0.4167409191375108,中立,📊業種空売り中立(41.7%),11.2
6269,三井海洋開発,機械,10240,9.47,111.6,3.9,1.5,10330,8960,15550,厳選,順張り,8.51,[],,0.4167409191375108,中立,📊業種空売り中立(41.7%),11.0
7013,ＩＨＩ,機械,3071,7.02,676.7,4.8,1.4,3075,2637,3494,厳選,順張り,6.06,[],,0.4167409191375108,中立,📊業種空売り中立(41.7%),10.8
5631,日本製鋼所,機械,8550,7.48,124.3,4.7,1.4,8550,7515,10020,厳選,順張り,6.52,[],,0.4167409191375108,中立,📊業種空売り中立(41.7%),10.8
4568,第一三共,医薬品,2758,4.1,319.2,2.5,1.5,2775,2564,3016,補欠,順張り,2.93,[],,0.39101690647294035,空売り低位,📈業種空売り低位(39.1%),10.93
8473,ＳＢＩホールディングス,証券、商品先物取引業,2753,2.13,210.6,2.6,1.9,2781,2631,3247,補欠,順張り,1.06,[],,0.39450017745061117,空売り低位,📈業種空売り低位(39.5%),9.86
6501,日立製作所,電気機器,4805,4.12,545.5,2.9,0.9,4805,4422,5422,補欠,順張り,5.03,[],,0.3337361435423034,空売り低位,📈業種空売り低位(33.4%),9.8
6503,三菱電機,電気機器,6043,1.67,247.0,3.2,0.7,6078,5782,6686,補欠,順張り,2.57,[],,0.3337361435423034,空売り低位,📈業種空売り低位(33.4%),8.969999999999999
7532,パン・パシフィック・インターナショナルホールディングス,小売業,852,4.2,75.3,2.6,0.9,854,793,1006,補欠,順張り,3.61,[],,0.4656837068594089,中立,📊業種空売り中立(46.6%),8.565
