code,name,sector,close,day_change,turnover,avg_range,vol_ratio,week_high,week_low,high52w,rank,type,sector_score,warning_flags,warning_label,sector_short_ratio,sector_short_status,sector_short_label,composite
6324,ハーモニック・ドライブ・システムズ,機械,7790,9.41,147.4,8.0,1.1,8070,6650,8870,厳選,順張り,9.22,[],,0.41004547557061016,中立,📊業種空売り中立(41.0%),10.2
6323,ローツェ,機械,4840,7.2,96.7,6.5,1.1,4912,4317,5148,厳選,順張り,7.01,[],,0.41004547557061016,中立,📊業種空売り中立(41.0%),10.035
3436,ＳＵＭＣＯ,金属製品,4029,4.95,475.1,8.0,0.9,4070,3572,4564,厳選,順張り,5.2,[],,0.3808691538794099,空売り低位,📈業種空売り低位(38.1%),9.8
6315,ＴＯＷＡ,機械,3340,6.37,136.8,7.5,0.9,3465,2934,3595,厳選,順張り,6.18,[],,0.41004547557061016,中立,📊業種空売り中立(41.0%),9.8
6976,太陽誘電,電気機器,20150,8.28,4547.9,13.3,0.9,20730,15500,22100,厳選,順張り,8.14,[],,0.37086974509588977,空売り低位,📈業種空売り低位(37.1%),9.8
8011,三陽商会,繊維製品,4125,3.38,10.6,2.6,5.2,4375,3805,4375,補欠,順張り,3.83,[],,0.37296391768935744,空売り低位,📈業種空売り低位(37.3%),13.53
4755,楽天グループ,サービス業,753,5.44,270.6,2.9,2.3,770,686,842,補欠,順張り,5.43,[],,0.40833897619116705,中立,📊業種空売り中立(40.8%),12.6
4186,東京応化工業,化学,11320,1.39,73.9,4.8,0.7,11840,10550,12925,補欠,順張り,2.04,[],,0.38742371573721524,空売り低位,📈業種空売り低位(38.7%),7.135
6737,ＥＩＺＯ,電気機器,2488,6.05,10.8,2.7,1.6,2491,2310,2680,補欠,順張り,5.91,[],,0.37086974509588977,空売り低位,📈業種空売り低位(37.1%),6.74
3064,ＭｏｎｏｔａＲＯ,小売業,1855,1.42,44.8,3.2,0.8,1873,1718,2006,補欠,順張り,2.86,[],,0.5606424439790034,中立,📊業種空売り中立(56.1%),6.699999999999999
