code,name,sector,close,day_change,turnover,avg_range,vol_ratio,week_high,week_low,high52w,rank,type,sector_score,warning_flags,warning_label,sector_short_ratio,sector_short_status,sector_short_label,composite
5713,住友金属鉱山,非鉄金属,7902,5.07,255.9,4.1,1.1,7952,6578,11180,厳選,順張り,3.35,[],,0.31644591570207825,空売り低位,📈業種空売り低位(31.6%),10.2
7013,ＩＨＩ,機械,2889,3.96,350.7,4.4,0.9,2927,2626,3323,厳選,順張り,2.95,[],,0.35341627616043797,空売り低位,📈業種空売り低位(35.3%),9.75
9501,東京電力ホールディングス,電気・ガス業,516,2.24,171.9,3.7,0.9,524,490,663,厳選,順張り,2.23,[],,0.40891522593112345,中立,📊業種空売り中立(40.9%),9.030000000000001
5838,楽天銀行,銀行業,5714,4.16,76.1,3.5,1.2,5767,5173,7026,厳選,順張り,2.72,[],,0.37772376972278465,空売り低位,📈業種空売り低位(37.8%),8.925
8015,豊田通商,卸売業,6594,2.17,130.3,3.1,0.9,6613,5939,7559,厳選,順張り,1.99,[],,0.4390264046746512,中立,📊業種空売り中立(43.9%),8.79
7453,良品計画,小売業,4224,1.51,160.1,4.0,0.7,4450,4114,4589,補欠,順張り,2.96,[],,0.469954738512045,中立,📊業種空売り中立(47.0%),9.36
8473,ＳＢＩホールディングス,証券、商品先物取引業,2895,2.86,114.2,2.7,0.9,2901,2658,3195,補欠,順張り,2.27,[],,0.3206704004884226,空売り低位,📈業種空売り低位(32.1%),9.07
8002,丸紅,卸売業,5384,2.36,218.5,2.7,0.9,5412,4901,6160,補欠,順張り,2.18,[],,0.4390264046746512,中立,📊業種空売り中立(43.9%),8.98
6301,小松製作所,機械,6622,2.71,167.9,2.7,0.8,6641,6178,7353,補欠,順張り,1.71,[],,0.35341627616043797,空売り低位,📈業種空売り低位(35.3%),8.31
8053,住友商事,卸売業,1629,1.56,145.0,2.6,0.8,1634,1489,1943,補欠,順張り,1.38,[],,0.4390264046746512,中立,📊業種空売り中立(43.9%),7.98
