code,name,sector,close,day_change,turnover,avg_range,vol_ratio,week_high,week_low,high52w,rank,type,sector_score,warning_flags,warning_label,sector_short_ratio,sector_short_status,sector_short_label,composite
8802,三菱地所,不動産業,4162,5.18,216.9,3.0,1.2,4184,3853,4899,厳選,順張り,3.39,[],,0.40029903366982617,中立,📊業種空売り中立(40.0%),10.4
6101,ツガミ,機械,6710,5.17,68.6,7.4,1.9,7160,5920,7160,厳選,順張り,6.4,[],,0.4190478373414521,中立,📊業種空売り中立(41.9%),10.23
7012,川崎重工業,輸送用機器,2859,2.31,438.5,5.7,1.0,2970,2708,3479,厳選,順張り,3.61,[],,0.4686785713298723,中立,📊業種空売り中立(46.9%),10.0
4519,中外製薬,医薬品,7560,2.49,223.9,3.0,1.1,7658,7324,9497,厳選,順張り,2.5,[],,0.42165150392038314,中立,📊業種空売り中立(42.2%),9.7
8267,イオン,小売業,1423,3.87,115.5,3.4,0.9,1423,1335,2034,厳選,順張り,2.79,[],,0.49703514005966437,中立,📊業種空売り中立(49.7%),9.59
4661,オリエンタルランド,サービス業,2292,4.3,160.6,2.7,1.1,2292,2171,2847,補欠,順張り,3.82,[],,0.4159181851808366,中立,📊業種空売り中立(41.6%),10.2
9010,富士急行,陸運業,2277,7.2,13.0,2.9,2.6,2337,1988,2522,補欠,順張り,6.08,[],,0.4789108349028152,中立,📊業種空売り中立(47.9%),8.85
8795,Ｔ＆Ｄホールディングス,保険業,4686,0.6,170.6,3.3,1.6,4981,4091,4981,補欠,順張り,0.15,[],,0.32224067105282517,空売り低位,📈業種空売り低位(32.2%),8.35
4543,テルモ,精密機器,2308,1.07,116.6,3.1,0.7,2352,2254,2463,補欠,順張り,1.58,[],,0.3224570110529352,空売り低位,📈業種空売り低位(32.2%),7.98
3288,オープンハウスグループ,不動産業,8844,5.32,44.3,3.0,1.3,9073,8053,10555,補欠,順張り,3.53,[],,0.40029903366982617,中立,📊業種空売り中立(40.0%),7.8149999999999995
