code,name,sector,close,day_change,turnover,avg_range,vol_ratio,week_high,week_low,high52w,rank,type,sector_score,warning_flags,warning_label,sector_short_ratio,sector_short_status,sector_short_label,composite
6134,ＦＵＪＩ,機械,8143,9.38,297.9,5.9,3.7,8673,6234,8943,厳選,順張り,7.32,[],,0.4627207634811685,中立,📊業種空売り中立(46.3%),15.4
4203,住友ベークライト,化学,7440,2.82,191.5,4.6,4.0,7750,5874,7985,厳選,順張り,1.6,[],,0.43890674088216325,中立,📊業種空売り中立(43.9%),14.6
7011,三菱重工業,機械,4091,7.69,2285.4,3.5,2.8,4155,3621,4620,厳選,順張り,5.63,[],,0.4627207634811685,中立,📊業種空売り中立(46.3%),13.6
6622,ダイヘン,電気機器,14780,7.88,87.6,5.7,2.1,15010,11460,19790,厳選,順張り,6.33,[],,0.45875460952584085,中立,📊業種空売り中立(45.9%),11.58
5803,フジクラ,非鉄金属,4628,7.88,2519.0,6.7,1.3,4657,3665,7933,厳選,順張り,5.08,[],,0.43801573898596396,中立,📊業種空売り中立(43.8%),10.6
2802,味の素,食料品,4953,1.16,159.3,3.4,0.8,5105,4721,6340,補欠,順張り,3.89,[],,0.37288506713636593,空売り低位,📈業種空売り低位(37.3%),9.6
8473,ＳＢＩホールディングス,証券、商品先物取引業,2997,2.03,113.2,3.1,0.8,3047,2781,3156,補欠,順張り,2.87,[],,0.3920205609702497,空売り低位,📈業種空売り低位(39.2%),9.47
3436,ＳＵＭＣＯ,金属製品,3545,2.55,527.3,9.7,0.7,3639,2760,5939,補欠,順張り,2.27,[],,0.40705888515329147,中立,📊業種空売り中立(40.7%),8.67
6506,安川電機,電気機器,5133,4.01,263.1,5.6,0.6,5147,4465,7915,補欠,順張り,2.46,[],,0.45875460952584085,中立,📊業種空売り中立(45.9%),8.66
6644,大崎電気工業,電気機器,1609,5.72,8.4,2.9,2.5,1623,1419,2213,補欠,順張り,4.16,[],,0.45875460952584085,中立,📊業種空売り中立(45.9%),8.42
