code,name,sector,close,day_change,turnover,avg_range,vol_ratio,week_high,week_low,high52w,rank,type,sector_score,warning_flags,warning_label,sector_short_ratio,sector_short_status,sector_short_label,composite
5101,横浜ゴム,ゴム製品,6600,1.95,321.7,3.1,4.8,6883,6224,8063,厳選,順張り,1.2,[],,0.47668496570272273,中立,📊業種空売り中立(47.7%),15.799999999999999
6856,堀場製作所,電気機器,25525,4.14,160.7,3.0,3.1,28200,23540,28200,厳選,順張り,4.62,[],,0.3256331915039488,空売り低位,📈業種空売り低位(32.6%),14.2
9843,ニトリホールディングス,小売業,2415,6.62,264.9,3.1,2.3,2420,2231,3493,厳選,順張り,6.55,[],,0.4473300165659588,中立,📊業種空売り中立(44.7%),12.6
6526,ソシオネクスト,電気機器,2426,5.71,462.5,5.8,2.1,2555,2156,2555,厳選,順張り,6.18,[],,0.3256331915039488,空売り低位,📈業種空売り低位(32.6%),12.2
6954,ファナック,電気機器,8228,2.39,1185.7,4.2,1.8,8880,7380,8880,厳選,順張り,2.86,[],,0.3256331915039488,空売り低位,📈業種空売り低位(32.6%),11.46
7270,ＳＵＢＡＲＵ,輸送用機器,2567,6.89,480.3,2.6,4.2,2717,2247,3188,補欠,順張り,6.52,[],,0.426572621352586,中立,📊業種空売り中立(42.7%),16.4
2130,メンバーズ,サービス業,1169,6.86,6.5,2.8,5.3,1231,1077,1231,補欠,順張り,6.09,[],,0.41979126244786774,中立,📊業種空売り中立(42.0%),13.325
4755,楽天グループ,サービス業,778,2.34,227.2,2.5,2.3,806,745,888,補欠,順張り,1.57,[],,0.41979126244786774,中立,📊業種空売り中立(42.0%),11.17
7201,日産自動車,輸送用機器,375,2.54,214.3,2.9,2.0,384,340,466,補欠,順張り,2.17,[],,0.426572621352586,中立,📊業種空売り中立(42.7%),11.17
5020,ＥＮＥＯＳホールディングス,石油・石炭製品,1386,5.36,169.1,2.9,1.3,1390,1266,1552,補欠,順張り,4.83,[],,0.3483215867377639,空売り低位,📈業種空売り低位(34.8%),10.6
