code,name,sector,close,day_change,turnover,avg_range,vol_ratio,week_high,week_low,high52w,rank,type,sector_score,warning_flags,warning_label,sector_short_ratio,sector_short_status,sector_short_label,composite
6703,沖電気工業,電気機器,3505,3.09,50.4,4.4,2.1,3630,3100,3735,厳選,順張り,3.37,[],,0.36972056770136974,空売り低位,📈業種空売り低位(37.0%),9.72
4062,イビデン,電気機器,24785,1.64,2644.5,9.0,1.2,27285,23850,27285,厳選,順張り,1.93,[],,0.36972056770136974,空売り低位,📈業種空売り低位(37.0%),9.33
6526,ソシオネクスト,電気機器,2650,1.36,290.9,7.0,1.0,2825,2490,3200,厳選,順張り,1.64,[],,0.36972056770136974,空売り低位,📈業種空売り低位(37.0%),8.64
2264,森永乳業,食料品,5020,2.49,38.5,4.1,1.4,5115,4630,5473,厳選,順張り,3.22,[],,0.4777064168997184,中立,📊業種空売り中立(47.8%),7.725
6269,三井海洋開発,機械,10160,1.89,69.5,4.0,0.9,10235,9553,15585,厳選,順張り,2.36,[],,0.4354697124584687,中立,📊業種空売り中立(43.5%),7.635
4578,大塚ホールディングス,医薬品,10870,1.49,111.3,2.8,0.9,10930,10405,11910,補欠,順張り,0.55,[],,0.4460536597991475,中立,📊業種空売り中立(44.6%),7.35
6504,富士電機,電気機器,14690,0.62,123.7,4.2,0.7,15315,14370,17800,補欠,順張り,0.9,[],,0.36972056770136974,空売り低位,📈業種空売り低位(37.0%),7.3
4503,アステラス製薬,医薬品,2159,1.24,129.5,2.5,0.9,2186,2122,2717,補欠,順張り,0.3,[],,0.4460536597991475,中立,📊業種空売り中立(44.6%),7.1
6651,日東工業,電気機器,4765,3.25,6.7,2.5,1.5,4810,4515,5090,補欠,順張り,3.54,[],,0.36972056770136974,空売り低位,📈業種空売り低位(37.0%),6.335
9706,日本空港ビルデング,不動産業,4875,3.83,15.8,2.6,1.0,4889,4533,5830,補欠,順張り,4.14,[],,0.4023569878863574,中立,📊業種空売り中立(40.2%),5.79
