code,name,sector,close,day_change,turnover,avg_range,vol_ratio,week_high,week_low,high52w,rank,type,sector_score,warning_flags,warning_label,sector_short_ratio,sector_short_status,sector_short_label,composite
4392,ＦＩＧ,情報・通信業,1325,7.72,283.1,8.1,7.2,1377,860,3075,厳選,順張り,7.58,[],,0.43224586064791076,中立,📊業種空売り中立(43.2%),18.0
9072,ニッコンホールディングス,陸運業,5725,5.41,44.4,3.2,3.6,5929,5211,6689,厳選,順張り,4.85,[],,0.4937532984421805,中立,📊業種空売り中立(49.4%),12.419999999999998
6330,東洋エンジニアリング,建設業,2488,2.05,128.1,7.3,1.8,2701,2216,2701,厳選,順張り,2.85,[],,0.40470109364267337,中立,📊業種空売り中立(40.5%),11.45
5631,日本製鋼所,機械,8256,2.53,114.8,3.7,1.7,8477,7587,8697,厳選,順張り,3.9,[],,0.41325114484966213,中立,📊業種空売り中立(41.3%),11.4
6269,三井海洋開発,機械,10715,1.71,94.5,4.5,1.5,11185,9771,12143,厳選,順張り,3.08,[],,0.41325114484966213,中立,📊業種空売り中立(41.3%),10.725
9424,日本通信,情報・通信業,117,2.63,5.8,3.3,2.6,119,107,127,補欠,順張り,2.49,[],,0.43224586064791076,中立,📊業種空売り中立(43.2%),7.98
5741,ＵＡＣＪ,非鉄金属,2473,0.77,35.3,4.6,1.6,2595,2369,3585,補欠,順張り,1.62,[],,0.4125955680654902,中立,📊業種空売り中立(41.3%),6.585
4005,住友化学,化学,532,0.83,57.6,2.7,0.7,541,518,625,補欠,順張り,1.73,[],,0.3780756769189631,空売り低位,📈業種空売り低位(37.8%),6.01
2874,横浜冷凍,卸売業,2232,6.08,6.8,4.0,1.3,2233,2003,2713,補欠,順張り,5.9,[],,0.39385909448474826,空売り低位,📈業種空売り低位(39.4%),5.9399999999999995
6807,日本航空電子工業,電気機器,2380,1.49,8.5,2.6,1.2,2414,2288,2636,補欠,順張り,3.9,[],,0.41433342390241823,中立,📊業種空売り中立(41.4%),5.825
