code,name,sector,close,day_change,turnover,avg_range,vol_ratio,week_high,week_low,high52w,rank,type,sector_score,warning_flags,warning_label,sector_short_ratio,sector_short_status,sector_short_label,composite
6237,イワキポンプ,機械,4000,6.67,13.5,4.6,5.3,4225,3515,4225,厳選,順張り,5.08,[],,0.4326288619464748,中立,📊業種空売り中立(43.3%),13.675
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,電気機器,11420,5.2,1086.5,7.2,1.3,12220,9317,12220,厳選,順張り,3.21,[],,0.2996020377379081,空売り低位,📈業種空売り低位(30.0%),10.6
4063,信越化学工業,化学,7259,3.58,666.4,3.3,1.2,7285,6733,7930,厳選,順張り,3.17,[],,0.42648202453151746,中立,📊業種空売り中立(42.6%),10.4
6315,ＴＯＷＡ,機械,3540,5.99,187.4,7.5,1.2,3735,2934,3735,厳選,順張り,4.4,[],,0.4326288619464748,中立,📊業種空売り中立(43.3%),10.4
4062,イビデン,電気機器,25785,8.27,2991.9,8.7,1.2,27480,22055,27480,厳選,順張り,6.28,[],,0.2996020377379081,空売り低位,📈業種空売り低位(30.0%),10.4
6981,村田製作所,電気機器,11890,4.34,3269.2,8.7,0.7,12280,10355,12895,補欠,順張り,2.35,[],,0.2996020377379081,空売り低位,📈業種空売り低位(30.0%),8.75
7974,任天堂,その他製品,6980,2.42,457.1,2.9,0.6,7055,6544,9086,補欠,順張り,2.44,[],,0.4232236760317465,中立,📊業種空売り中立(42.3%),8.64
7911,ＴＯＰＰＡＮホールディングス,その他製品,5254,2.92,80.0,4.2,0.8,5339,4996,5706,補欠,順張り,2.94,[],,0.4232236760317465,中立,📊業種空売り中立(42.3%),8.54
6383,ダイフク,機械,7361,3.31,89.3,3.4,0.8,7472,6891,7857,補欠,順張り,1.72,[],,0.4326288619464748,中立,📊業種空売り中立(43.3%),7.785
6503,三菱電機,電気機器,6034,2.69,326.2,3.4,0.8,6110,5724,6686,補欠,順張り,0.7,[],,0.2996020377379081,空売り低位,📈業種空売り低位(30.0%),7.3
