code,name,sector,close,day_change,turnover,avg_range,vol_ratio,week_high,week_low,high52w,rank,type,sector_score,warning_flags,warning_label,sector_short_ratio,sector_short_status,sector_short_label,composite
7173,東京きらぼしフィナンシャルグループ,銀行業,11450,3.62,84.4,4.1,2.3,11520,10520,12540,厳選,順張り,3.52,[],,0.4042271593348823,中立,📊業種空売り中立(40.4%),11.82
7211,三菱自動車工業,輸送用機器,400,7.18,106.1,3.0,1.7,405,332,431,厳選,順張り,5.39,[],,0.43768145424294574,中立,📊業種空売り中立(43.8%),11.4
5074,テスホールディングス,建設業,1306,9.66,96.3,12.0,1.7,1440,1045,1440,厳選,順張り,5.05,"['jsf_restricted', 'overheating']",⚠️日証金規制(信用倍率72.2倍),0.3488513987136423,空売り低位,📈業種空売り低位(34.9%),11.215
3110,日東紡績,ガラス・土石製品,27560,8.89,891.2,7.7,1.4,28590,20430,32900,厳選,順張り,6.58,[],,0.39715723803005487,空売り低位,📈業種空売り低位(39.7%),10.8
7729,東京精密,精密機器,18350,8.48,103.0,4.1,1.3,18455,15260,19400,厳選,順張り,6.53,[],,0.4338315944866166,中立,📊業種空売り中立(43.4%),10.6
8801,三井不動産,不動産業,1523,2.91,195.3,2.6,1.2,1557,1461,2154,補欠,順張り,3.18,[],,0.3908749251495698,空売り低位,📈業種空売り低位(39.1%),10.4
7701,島津製作所,精密機器,3876,4.19,119.2,2.9,1.5,3876,3542,4408,補欠,順張り,2.24,[],,0.4338315944866166,中立,📊業種空売り中立(43.4%),10.24
5110,住友ゴム工業,ゴム製品,2046,6.76,67.6,2.6,1.6,2051,1901,2798,補欠,順張り,4.54,[],,0.4790584356657565,中立,📊業種空売り中立(47.9%),9.58
4186,東京応化工業,化学,11620,4.64,117.1,5.4,0.8,11815,9701,12925,補欠,順張り,2.93,[],,0.386693421078191,空売り低位,📈業種空売り低位(38.7%),9.530000000000001
9501,東京電力ホールディングス,電気・ガス業,567,3.32,189.4,4.3,0.7,592,543,713,補欠,順張り,3.66,[],,0.47634885167392765,中立,📊業種空売り中立(47.6%),9.4
