code,name,sector,close,day_change,turnover,avg_range,vol_ratio,week_high,week_low,high52w,rank,type,sector_score,warning_flags,warning_label,sector_short_ratio,sector_short_status,sector_short_label,composite
5991,日本発條,金属製品,2944,1.71,58.9,3.3,2.7,3059,2747,3239,厳選,順張り,2.16,[],,0.34843091846162333,空売り低位,📈業種空売り低位(34.8%),10.505
5830,いよぎんホールディングス,銀行業,3259,5.64,64.0,3.3,2.1,3298,2939,3646,厳選,順張り,4.19,[],,0.343203771584545,空売り低位,📈業種空売り低位(34.3%),10.4
9501,東京電力ホールディングス,電気・ガス業,651,2.89,346.2,3.8,0.9,654,581,729,厳選,順張り,1.82,[],,0.47643696116866113,中立,📊業種空売り中立(47.6%),8.620000000000001
6055,ジャパンマテリアル,サービス業,2077,6.35,27.5,3.3,2.1,2099,1768,2234,厳選,順張り,6.75,[],,0.4260050062218314,中立,📊業種空売り中立(42.6%),8.575
4082,第一稀元素化学工業,化学,2708,8.62,25.4,5.3,1.9,2746,2239,3135,厳選,順張り,7.87,[],,0.372909939657874,空売り低位,📈業種空売り低位(37.3%),8.07
6758,ソニーグループ,電気機器,3372,8.29,1925.2,2.8,3.0,3477,3043,3655,補欠,順張り,7.58,[],,0.3337530148438463,空売り低位,📈業種空売り低位(33.4%),14.0
9843,ニトリホールディングス,小売業,2362,5.26,193.5,2.9,1.9,2384,2216,3493,補欠,順張り,5.33,[],,0.47478547290783873,中立,📊業種空売り中立(47.5%),11.8
6326,クボタ,機械,2839,0.89,309.8,2.8,2.4,2900,2528,3268,補欠,順張り,0.5,[],,0.36263704240690037,空売り低位,📈業種空売り低位(36.3%),10.3
6584,三櫻工業,輸送用機器,846,6.95,11.0,2.8,3.3,865,727,903,補欠,順張り,6.78,[],,0.428422012824739,中立,📊業種空売り中立(42.8%),10.15
7182,ゆうちょ銀行,銀行業,2796,2.64,227.2,2.7,1.2,2823,2613,3169,補欠,順張り,1.19,[],,0.343203771584545,空売り低位,📈業種空売り低位(34.3%),8.59
