Datetime,Open,High,Low,Close,Volume,Dividends,Stock,VWAP,MACD,Signal,Hist,VolMA5
2026-05-27 09:05:00+09:00,18030.0,18180.0,18030.0,18135.0,7300,0.0,0.0,18115.0,0.0,0.0,0.0,
2026-05-27 09:10:00+09:00,18125.0,18250.0,18070.0,18250.0,13800,0.0,0.0,18164.05213270142,2.58012820512522,1.4334045584029,1.14672364672232,
2026-05-27 09:15:00+09:00,18275.0,18275.0,18115.0,18115.0,4200,0.0,0.0,18164.762845849804,-0.8987464672245551,0.47760495773591033,-1.3763514249604654,
2026-05-27 09:20:00+09:00,18085.0,18105.0,17935.0,17935.0,8500,0.0,0.0,18121.23274161736,-8.957812314303737,-2.718674605963157,-6.23913770834058,
2026-05-27 09:25:00+09:00,17940.0,18015.0,17885.0,17970.0,8200,0.0,0.0,18089.103174603177,-11.755673103467416,-5.406977347962281,-6.348695755505135,8400.0
2026-05-27 09:30:00+09:00,17995.0,18000.0,17900.0,17940.0,3200,0.0,0.0,18079.019174041303,-14.499416865699459,-7.871533987126881,-6.627882878572578,7580.0
2026-05-27 09:35:00+09:00,17930.0,17930.0,17750.0,17750.0,5500,0.0,0.0,18049.83563445102,-24.61657923592429,-12.109258222439873,-12.507321013484418,5920.0
2026-05-27 09:40:00+09:00,17760.0,17880.0,17755.0,17870.0,2800,0.0,0.0,18038.59190031153,-25.297468284468778,-15.278633104690606,-10.018835179778172,5640.0
2026-05-27 09:45:00+09:00,17885.0,17945.0,17870.0,17920.0,7900,0.0,0.0,18022.261129207385,-22.903377373018884,-17.03998685722581,-5.863390515793075,5520.0
2026-05-27 09:50:00+09:00,17925.0,18030.0,17915.0,17965.0,2300,0.0,0.0,18020.374149659867,-18.553934887608193,-17.37919910059402,-1.1747357870141748,4340.0
2026-05-27 09:55:00+09:00,17970.0,17995.0,17870.0,17885.0,1600,0.0,0.0,18017.833078101077,-19.412800748632435,-17.824139521315004,-1.5886612273174308,4020.0
2026-05-27 10:00:00+09:00,17905.0,18060.0,17905.0,18055.0,3500,0.0,0.0,18017.265019379847,-10.440107520680613,-16.238359121923754,5.798251601243141,3620.0
2026-05-27 10:05:00+09:00,18045.0,18045.0,18010.0,18035.0,2000,0.0,0.0,18017.624764595104,-4.776986283333827,-13.81273442633473,9.035748143000903,3460.0
