Datetime,Open,High,Low,Close,Volume,Dividends,Stock,VWAP,MACD,Signal,Hist,VolMA5
2026-05-22 09:05:00+09:00,4527.0,4594.0,4523.0,4589.0,47600,0.0,0.0,4568.666666666667,0.0,0.0,0.0,
2026-05-22 09:10:00+09:00,4588.0,4590.0,4554.0,4554.0,44500,0.0,0.0,4567.378212088311,-0.7852564102558972,-0.4362535612532762,-0.349002849002621,
2026-05-22 09:15:00+09:00,4553.0,4577.0,4552.0,4571.0,15300,0.0,0.0,4567.276846679081,-0.4734035469527953,-0.4514789652284889,-0.02192458172430639,
2026-05-22 09:20:00+09:00,4573.0,4581.0,4571.0,4577.0,22300,0.0,0.0,4568.833975841687,-0.10333711751627561,-0.3335447349736741,0.23020761745739848,
2026-05-22 09:25:00+09:00,4577.0,4579.0,4562.0,4569.0,13300,0.0,0.0,4568.942424242425,-0.21841146005499468,-0.29929518865088744,0.08088372859589277,28600.0
2026-05-22 09:30:00+09:00,4569.0,4576.0,4548.0,4557.0,34200,0.0,0.0,4567.280850263356,-0.7966083627325133,-0.4340947089046025,-0.36251365382791084,25920.0
2026-05-22 09:35:00+09:00,4557.0,4562.0,4528.0,4529.0,22100,0.0,0.0,4564.218765679881,-2.4221375510232974,-0.9372153160879102,-1.4849222349353872,21440.0
2026-05-22 09:40:00+09:00,4527.0,4547.0,4524.0,4547.0,21800,0.0,0.0,4561.765113824816,-2.61708346697651,-1.34091922267402,-1.2761642443024899,22740.0
2026-05-22 09:45:00+09:00,4547.0,4563.0,4546.0,4563.0,21700,0.0,0.0,4561.369028006589,-1.9184415660101877,-1.4743297490877945,-0.4441118169223932,22620.0
2026-05-22 09:50:00+09:00,4564.0,4568.0,4552.0,4559.0,17300,0.0,0.0,4561.255799051646,-1.600969974846521,-1.5027045111127657,-0.09826546373375522,23420.0
2026-05-22 09:55:00+09:00,4560.0,4561.0,4551.0,4553.0,13000,0.0,0.0,4560.958012937874,-1.6687611051593194,-1.5390367450533884,-0.12972436010593102,19180.0
2026-05-22 10:00:00+09:00,4552.0,4554.0,4545.0,4550.0,19100,0.0,0.0,4560.219940679899,-1.8605518821877922,-1.6080847126856417,-0.25246716950215053,18580.0
2026-05-22 10:05:00+09:00,4551.0,4576.0,4547.0,4575.0,28900,0.0,0.0,4560.740164019516,-0.5659038865924231,-1.3875230413534239,0.8216191547610008,20000.0
2026-05-22 10:10:00+09:00,4575.0,4578.0,4566.0,4566.0,13200,0.0,0.0,4561.10579319972,-0.11109824277355074,-1.1204940211298722,1.0093957783563214,18300.0
2026-05-22 10:15:00+09:00,4566.0,4566.0,4555.0,4560.0,22600,0.0,0.0,4561.0568786775,-0.12273863688824349,-0.9136658240365528,0.7909271871483093,19360.0
2026-05-22 10:20:00+09:00,4562.0,4566.0,4558.0,4559.0,11600,0.0,0.0,4561.055088195386,-0.1906782747082616,-0.7648803761222379,0.5742021014139763,19080.0
2026-05-22 10:25:00+09:00,4559.0,4561.0,4551.0,4561.0,15000,0.0,0.0,4560.922555410691,-0.11635631444914907,-0.6321875878280376,0.5158312733788886,18260.0
2026-05-22 10:30:00+09:00,4562.0,4571.0,4562.0,4564.0,16300,0.0,0.0,4561.115974653993,0.13114029489770473,-0.47672138107976836,0.6078616759774731,15740.0
2026-05-22 10:35:00+09:00,4564.0,4565.0,4553.0,4556.0,15500,0.0,0.0,4560.999678946946,-0.19344178718620242,-0.4192370254284442,0.2257952382422418,16200.0
2026-05-22 10:40:00+09:00,4556.0,4562.0,4556.0,4557.0,6600,0.0,0.0,4560.957967922888,-0.3760938650320895,-0.4105077516748723,0.034413886642782776,13000.0
2026-05-22 10:45:00+09:00,4557.0,4564.0,4557.0,4564.0,7100,0.0,0.0,4560.969696969696,-0.04959322934701049,-0.3376528796196371,0.2880596502726266,12100.0
2026-05-22 10:50:00+09:00,4564.0,4583.0,4556.0,4582.0,35600,0.0,0.0,4561.942602955947,1.4111510217508112,0.014707864038405238,1.396443157712406,16220.0
2026-05-22 10:55:00+09:00,4581.0,4581.0,4568.0,4570.0,10900,0.0,0.0,4562.196074307745,1.7120422169409721,0.3561904922664515,1.3558517246745208,15140.0
2026-05-22 11:00:00+09:00,4571.0,4580.0,4564.0,4579.0,19900,0.0,0.0,4562.683622661822,2.54425228099808,0.7958792213298015,1.7483730596682787,16020.0
2026-05-22 11:05:00+09:00,4579.0,4580.0,4571.0,4573.0,9600,0.0,0.0,4562.911419141914,2.74445921926781,1.1870731096425806,1.5573861096252295,16620.0
2026-05-22 11:10:00+09:00,4575.0,4576.0,4559.0,4559.0,20000,0.0,0.0,4562.978285714285,1.8851160453004923,1.3271049169426938,0.5580111283577984,19200.0
2026-05-22 11:15:00+09:00,4559.0,4563.0,4557.0,4561.0,14200,0.0,0.0,4562.908630069239,1.3353027496650611,1.328748457323972,0.006554292341089063,14920.0
2026-05-22 11:20:00+09:00,4562.0,4568.0,4562.0,4564.0,7600,0.0,0.0,4562.933065106072,1.1055472010712037,1.2840216919269922,-0.17847449085578848,14260.0
2026-05-22 11:25:00+09:00,4564.0,4564.0,4554.0,4555.0,11000,0.0,0.0,4562.829209991634,0.2646485876557563,1.079831101438231,-0.8151825137824746,12480.0
2026-05-22 11:30:00+09:00,4556.0,4556.0,4556.0,4556.0,800,0.0,0.0,4562.8194295261965,-0.32225066770570265,0.7990671787079096,-1.1213178464136122,10720.0
2026-05-22 12:30:00+09:00,4555.0,4579.0,4553.0,4578.0,38400,0.0,0.0,4563.281295365718,0.832116631633653,0.8056836219010154,0.026433009732637625,14400.0
2026-05-22 12:35:00+09:00,4577.0,4577.0,4567.0,4568.0,16700,0.0,0.0,4563.482266036609,0.9883460921482765,0.8422450829242246,0.1461010092240519,14900.0
2026-05-22 12:40:00+09:00,4567.0,4567.0,4554.0,4561.0,18700,0.0,0.0,4563.399009065993,0.5806811190213921,0.7898991119428912,-0.20921799292149912,17120.0
2026-05-22 12:45:00+09:00,4562.0,4566.0,4562.0,4563.0,9400,0.0,0.0,4563.402929261452,0.4041733788089914,0.7127148282346829,-0.3085414494256915,16800.0
2026-05-22 12:50:00+09:00,4562.0,4575.0,4561.0,4575.0,30100,0.0,0.0,4563.7133998114805,1.1596106404713282,0.8021302618910181,0.3574803785803101,22660.0
2026-05-22 12:55:00+09:00,4575.0,4577.0,4574.0,4576.0,8900,0.0,0.0,4563.869663141403,1.8123777262435397,1.0042453448559188,0.8081323813876209,16760.0
2026-05-22 13:00:00+09:00,4576.0,4584.0,4576.0,4580.0,14300,0.0,0.0,4564.201505778546,2.6043591056131845,1.3243512012389969,1.2800079043741877,16280.0
2026-05-22 13:05:00+09:00,4581.0,4585.0,4580.0,4584.0,15000,0.0,0.0,4564.598601135991,3.4975042286696407,1.7590720947223084,1.7384321339473323,15540.0
2026-05-22 13:10:00+09:00,4583.0,4584.0,4580.0,4583.0,8700,0.0,0.0,4564.813253570766,4.080191313823889,2.2233730837767647,1.856818230047124,15400.0
2026-05-22 13:15:00+09:00,4582.0,4582.0,4574.0,4575.0,10700,0.0,0.0,4564.992003655472,3.878302895967863,2.554403047644526,1.3238998483233373,11520.0
2026-05-22 13:20:00+09:00,4575.0,4575.0,4568.0,4572.0,19100,0.0,0.0,4565.162302965537,3.4458603966240844,2.7327134786577854,0.713146917966299,13560.0
2026-05-22 13:25:00+09:00,4571.0,4574.0,4569.0,4574.0,7300,0.0,0.0,4565.2315562023205,3.221538346248053,2.8304867698075724,0.3910515764404807,12160.0
2026-05-22 13:30:00+09:00,4574.0,4574.0,4571.0,4573.0,10300,0.0,0.0,4565.331506134169,2.9319095251285034,2.850772701460726,0.08113682366777741,11220.0
2026-05-22 13:35:00+09:00,4572.0,4579.0,4571.0,4577.0,9200,0.0,0.0,4565.4541312011015,2.9806549765016825,2.876750570838658,0.1039044056630245,11320.0
2026-05-22 13:40:00+09:00,4578.0,4580.0,4578.0,4579.0,9700,0.0,0.0,4565.621491954316,3.139614650001022,2.9293256766399556,0.21028897336106622,11120.0
2026-05-22 13:45:00+09:00,4580.0,4580.0,4575.0,4577.0,14100,0.0,0.0,4565.8281197864535,3.072896580711131,2.9580408580322275,0.11485572267890332,10120.0
2026-05-22 13:50:00+09:00,4576.0,4579.0,4574.0,4579.0,5500,0.0,0.0,4565.906756141006,3.1410617465280666,2.99464605613539,0.14641569039267655,9760.0
2026-05-22 13:55:00+09:00,4579.0,4580.0,4579.0,4580.0,5200,0.0,0.0,4565.9951022760015,3.2364493720624523,3.043007797823681,0.19344157423877117,8740.0
2026-05-22 14:00:00+09:00,4580.0,4581.0,4578.0,4578.0,12200,0.0,0.0,4566.188095527715,3.1180071786866392,3.0580079416077806,0.05999923707885868,9340.0
2026-05-22 14:05:00+09:00,4578.0,4578.0,4574.0,4575.0,6700,0.0,0.0,4566.264720077221,2.7550107274146285,2.9974076338526556,-0.24239690643802714,8740.0
2026-05-22 14:10:00+09:00,4574.0,4575.0,4571.0,4571.0,10700,0.0,0.0,4566.342068691682,2.125964146586739,2.8231169463516195,-0.6971527997648805,8060.0
2026-05-22 14:15:00+09:00,4571.0,4573.0,4568.0,4571.0,8400,0.0,0.0,4566.384911742737,1.608961840351185,2.580283707019177,-0.9713218666679921,8640.0
2026-05-22 14:20:00+09:00,4571.0,4575.0,4569.0,4572.0,8900,0.0,0.0,4566.443238406474,1.2641399896656367,2.3170530399882145,-1.0529130503225779,9380.0
2026-05-22 14:25:00+09:00,4572.0,4578.0,4572.0,4577.0,10000,0.0,0.0,4566.549646208276,1.3726581022674509,2.128172948249809,-0.7555148459823582,8940.0
2026-05-22 14:30:00+09:00,4577.0,4579.0,4577.0,4578.0,8900,0.0,0.0,4566.6660195653,1.5206822824357005,2.006674246861224,-0.4859919644255237,9380.0
2026-05-22 14:35:00+09:00,4578.0,4580.0,4573.0,4574.0,18200,0.0,0.0,4566.849274713802,1.3041630508560047,1.8661714819769264,-0.5620084311209217,10880.0
2026-05-22 14:40:00+09:00,4573.0,4579.0,4572.0,4574.0,20400,0.0,0.0,4567.031134930184,1.1196647527967798,1.716869689257437,-0.5972049364606573,13280.0
2026-05-22 14:45:00+09:00,4574.0,4576.0,4568.0,4570.0,20600,0.0,0.0,4567.125931472172,0.646682294396669,1.5028316977661154,-0.8561494033694463,15620.0
2026-05-22 14:50:00+09:00,4571.0,4572.0,4556.0,4556.0,17500,0.0,0.0,4567.019494610108,-0.8369578353367615,1.0348728947145664,-1.871830730051328,17120.0
2026-05-22 14:55:00+09:00,4557.0,4557.0,4550.0,4550.0,16100,0.0,0.0,4566.775357081398,-2.463888950947876,0.3351194532130492,-2.799008404160925,18560.0
2026-05-22 15:00:00+09:00,4549.0,4561.0,4548.0,4560.0,22800,0.0,0.0,4566.535189481826,-2.919336520251818,-0.3157725394711852,-2.603563980780633,19480.0
2026-05-22 15:05:00+09:00,4560.0,4562.0,4551.0,4551.0,11300,0.0,0.0,4566.401422966953,-3.9551180329999625,-1.0436423520695755,-2.911475680930387,17660.0
2026-05-22 15:10:00+09:00,4552.0,4555.0,4548.0,4549.0,25700,0.0,0.0,4566.008168822328,-4.87980138272178,-1.8108747601995012,-3.068926622522279,18680.0
2026-05-22 15:15:00+09:00,4549.0,4551.0,4543.0,4544.0,30600,0.0,0.0,4565.429974501842,-5.944699518408925,-2.637640230810483,-3.3070592875984417,21300.0
2026-05-22 15:20:00+09:00,4545.0,4548.0,4538.0,4546.0,39600,0.0,0.0,4564.6574419663175,-6.552587879215935,-3.420630153684165,-3.1319577255317697,26000.0
