Datetime,Open,High,Low,Close,Volume,Dividends,Stock,VWAP,MACD,Signal,Hist,VolMA5
2026-04-24 09:05:00+09:00,4637.0,4700.0,4633.0,4668.0,407400,0.0,0.0,4667.0,0.0,0.0,0.0,
2026-04-24 09:10:00+09:00,4670.0,4687.0,4670.0,4682.0,343800,0.0,0.0,4672.797124600639,0.3141025641025408,0.17450142450141154,0.13960113960112924,
2026-04-24 09:15:00+09:00,4681.0,4702.0,4676.0,4700.0,433000,0.0,0.0,4680.062376850758,0.9584079348296655,0.49577458447200734,0.4626333503576581,
2026-04-24 09:20:00+09:00,4700.0,4710.0,4684.0,4693.0,472400,0.0,0.0,4684.512133285041,0.9752301691169123,0.6581917879425037,0.31703838117440863,
2026-04-24 09:25:00+09:00,4693.0,4730.0,4691.0,4716.0,563800,0.0,0.0,4691.576442682999,1.8790630025096107,1.0213733724757934,0.8576896300338173,444080.0
2026-04-24 09:30:00+09:00,4716.0,4725.0,4697.0,4705.0,445400,0.0,0.0,4694.487558456498,1.9167025314545754,1.2640573538973123,0.652645177557263,451680.0
2026-04-24 09:35:00+09:00,4705.0,4742.0,4702.0,4735.0,395400,0.0,0.0,4698.6009190295745,3.2668771480230134,1.770917613420386,1.4959595346026275,462000.0
2026-04-24 09:40:00+09:00,4736.0,4744.0,4710.0,4725.0,465600,0.0,0.0,4702.262088389853,3.644085548822659,2.2210750932283845,1.4230104555942744,468520.0
2026-04-24 09:45:00+09:00,4726.0,4746.0,4712.0,4728.0,431200,0.0,0.0,4705.138706417382,3.9986898772840505,2.631712927137662,1.3669769501463884,460280.0
2026-04-24 09:50:00+09:00,4727.0,4733.0,4711.0,4721.0,254900,0.0,0.0,4706.13872471061,3.831494866692992,2.900533728844066,0.9309611378489264,398500.0
2026-04-24 09:55:00+09:00,4720.0,4735.0,4685.0,4698.0,581700,0.0,0.0,4706.121894075279,2.43160538588927,2.797934886832132,-0.36632950094286176,425760.0
2026-04-24 10:00:00+09:00,4698.0,4701.0,4652.0,4656.0,577700,0.0,0.0,4702.20175095707,-0.9349053010846546,1.9962773637404352,-2.93118266482509,462220.0
2026-04-24 10:05:00+09:00,4657.0,4670.0,4634.0,4657.0,539200,0.0,0.0,4697.774766697679,-3.362710736727422,0.8621292941395713,-4.224840030866993,476940.0
2026-04-24 10:10:00+09:00,4657.0,4677.0,4655.0,4669.0,318200,0.0,0.0,4696.202856210304,-4.440806803913802,-0.24724889417732296,-4.193557909736478,454340.0
2026-04-24 10:15:00+09:00,4669.0,4680.0,4656.0,4659.0,322100,0.0,0.0,4694.668859448294,-5.790608865844661,-1.3963513364063624,-4.394257529438298,467780.0
