Datetime,Open,High,Low,Close,Volume,Dividends,Stock,VWAP,MACD,Signal,Hist,VolMA5
2026-04-28 09:00:00+09:00,3620.0,3620.0,3620.0,3620.0,0,0.0,0.0,,0.0,0.0,0.0,
2026-04-28 09:05:00+09:00,3555.0,3575.0,3535.0,3565.0,100300,0.0,0.0,3558.333333333334,-1.2339743589745922,-0.6855413105414401,-0.5484330484331521,
2026-04-28 09:10:00+09:00,3560.0,3565.0,3535.0,3540.0,7100,0.0,0.0,3557.562073246431,-2.3475767650816124,-1.3667033820742973,-0.9808733830073151,
2026-04-28 09:15:00+09:00,3540.0,3575.0,3525.0,3565.0,10400,0.0,0.0,3557.3358800226374,-1.8939163457130235,-1.5452985594586897,-0.3486177862543338,
2026-04-28 09:20:00+09:00,3560.0,3610.0,3560.0,3610.0,14700,0.0,0.0,3561.329559748428,0.18312121090730216,-1.0311327543759934,1.2142539652832955,26500.0
2026-04-28 09:25:00+09:00,3615.0,3615.0,3570.0,3580.0,5400,0.0,0.0,3562.3869954073,0.14544282660108365,-0.7122153555943674,0.8576581821954511,27580.0
2026-04-28 09:30:00+09:00,3580.0,3580.0,3555.0,3560.0,3600,0.0,0.0,3562.4534746760896,-0.7872595929638919,-0.7312070500745155,-0.056052542889376444,8240.0
2026-04-28 09:35:00+09:00,3555.0,3575.0,3555.0,3575.0,2100,0.0,0.0,3562.539461467038,-0.6866099819494593,-0.7204895359560125,0.03387955400655318,7240.0
2026-04-28 09:40:00+09:00,3575.0,3575.0,3570.0,3570.0,5200,0.0,0.0,3562.8584229390685,-0.8545331552954849,-0.7514542770172553,-0.10307887827822959,6200.0
2026-04-28 09:45:00+09:00,3575.0,3600.0,3575.0,3585.0,5200,0.0,0.0,3563.6623376623374,-0.18858070101123303,-0.625337921225661,0.436757220214428,4300.0
2026-04-28 09:50:00+09:00,3585.0,3585.0,3555.0,3555.0,7800,0.0,0.0,3563.7268232385663,-1.302975345023242,-0.7736011175756498,-0.5293742274475922,4780.0
2026-04-28 09:55:00+09:00,3550.0,3560.0,3550.0,3555.0,900,0.0,0.0,3563.678549477566,-2.1022669387066344,-1.0589428138615782,-1.0433241248450562,4240.0
2026-04-28 10:00:00+09:00,3550.0,3565.0,3540.0,3555.0,4000,0.0,0.0,3563.4303139372128,-2.6671558000070945,-1.3992965559392554,-1.2678592440678391,4620.0
2026-04-28 10:05:00+09:00,3555.0,3555.0,3550.0,3555.0,1300,0.0,0.0,3563.352182539683,-3.0553418516115016,-1.7457424673953625,-1.309599384216139,3840.0
2026-04-28 10:10:00+09:00,3560.0,3570.0,3560.0,3570.0,1500,0.0,0.0,3563.381514257621,-2.4189849604731535,-1.8853012542975536,-0.5336837061755999,3100.0
2026-04-28 10:15:00+09:00,3570.0,3590.0,3550.0,3550.0,6300,0.0,0.0,3563.3797876374674,-3.1187106670845424,-2.1391277166117963,-0.979582950472746,2800.0
2026-04-28 10:20:00+09:00,3550.0,3555.0,3550.0,3555.0,400,0.0,0.0,3563.3569807037466,-3.304223357211413,-2.377514845659465,-0.926708511551948,2700.0
2026-04-28 10:25:00+09:00,3560.0,3570.0,3560.0,3565.0,1400,0.0,0.0,3563.369932432433,-2.775234098468445,-2.458517917844087,-0.31671618062435813,2180.0
2026-04-28 10:30:00+09:00,3570.0,3585.0,3570.0,3585.0,1500,0.0,0.0,3563.5092127303187,-1.0519688559329552,-2.1730947237317904,1.1211258677988352,2220.0
2026-04-28 10:35:00+09:00,3585.0,3585.0,3580.0,3585.0,3000,0.0,0.0,3563.835804503021,0.28892743872893334,-1.6749470394630097,1.963874478191943,2520.0
2026-04-28 10:40:00+09:00,3585.0,3585.0,3575.0,3580.0,1700,0.0,0.0,3563.985310119696,0.9906811192909117,-1.1368584161506163,2.127539535441528,1600.0
2026-04-28 10:45:00+09:00,3580.0,3580.0,3565.0,3565.0,2000,0.0,0.0,3564.0500538213137,0.5160377559468543,-0.8038218052799596,1.319859561226814,1920.0
2026-04-28 10:50:00+09:00,3565.0,3565.0,3530.0,3530.0,13500,0.0,0.0,3562.53386853989,-2.2360172449702986,-1.0919617713658012,-1.1440554736044974,4340.0
2026-04-28 10:55:00+09:00,3530.0,3530.0,3495.0,3495.0,43000,0.0,0.0,3552.619342412987,-6.7532269310027,-2.2295870869535768,-4.523639844049123,12640.0
2026-04-28 11:00:00+09:00,3495.0,3500.0,3480.0,3500.0,3800,0.0,0.0,3551.7039143979414,-9.839037610737705,-3.757248533480202,-6.081789077257503,12800.0
2026-04-28 11:05:00+09:00,3495.0,3520.0,3480.0,3500.0,11800,0.0,0.0,3549.3382447977256,-12.125879259601334,-5.436048540390235,-6.689830719211098,14820.0
2026-04-28 11:10:00+09:00,3500.0,3500.0,3490.0,3500.0,1800,0.0,0.0,3548.9731741753308,-13.765958349987159,-7.106068362473989,-6.65988998751317,14780.0
2026-04-28 11:15:00+09:00,3500.0,3510.0,3500.0,3510.0,1600,0.0,0.0,3548.7141216991963,-14.169282733241744,-8.521448980906268,-5.647833752335476,12400.0
2026-04-28 11:20:00+09:00,3510.0,3545.0,3510.0,3545.0,13700,0.0,0.0,3547.947878787879,-11.796160728613359,-9.177406375350996,-2.6187543532623625,6540.0
2026-04-28 11:25:00+09:00,3545.0,3560.0,3545.0,3545.0,5600,0.0,0.0,3547.988833452126,-9.806643783237178,-9.303409841664271,-0.5032339415729066,6900.0
2026-04-28 11:30:00+09:00,3545.0,3545.0,3545.0,3545.0,200,0.0,0.0,3547.9867046533714,-8.139151553289594,-9.070327350270494,0.9311757969809005,4580.0
2026-04-28 12:30:00+09:00,3535.0,3550.0,3490.0,3505.0,9600,0.0,0.0,3546.896235078053,-9.686522897926352,-9.193664177303427,-0.4928587206229249,6140.0
2026-04-28 12:35:00+09:00,3505.0,3515.0,3500.0,3500.0,3500,0.0,0.0,3546.3973006691617,-11.154326803773984,-9.586045403746148,-1.5682814000278356,6520.0
2026-04-28 12:40:00+09:00,3495.0,3495.0,3485.0,3485.0,3100,0.0,0.0,3545.7912457912457,-13.290156446419132,-10.327243444337162,-2.9629130020819705,4400.0
2026-04-28 12:45:00+09:00,3485.0,3490.0,3480.0,3480.0,3500,0.0,0.0,3545.063782584581,-15.181525522818902,-11.298493846002994,-3.883031676815907,3980.0
2026-04-28 12:50:00+09:00,3475.0,3485.0,3470.0,3485.0,1400,0.0,0.0,3544.762062493099,-16.110191746512555,-12.261145824532656,-3.849045921979899,4220.0
2026-04-28 12:55:00+09:00,3480.0,3485.0,3475.0,3480.0,1400,0.0,0.0,3544.463127816243,-17.029080320757657,-13.214980353379042,-3.814099967378615,2580.0
2026-04-28 13:00:00+09:00,3480.0,3480.0,3475.0,3475.0,900,0.0,0.0,3544.2625465702386,-17.931562385881534,-14.158492719731372,-3.773069666150162,2060.0
2026-04-28 13:05:00+09:00,3475.0,3475.0,3475.0,3475.0,600,0.0,0.0,3544.1262029746276,-18.431886958123414,-15.013313598890274,-3.4185733592331395,1560.0
2026-04-28 13:10:00+09:00,3475.0,3485.0,3450.0,3465.0,36400,0.0,0.0,3535.862641656897,-19.375827004394523,-15.88593227090797,-3.489894733486553,8140.0
2026-04-28 13:15:00+09:00,3465.0,3470.0,3465.0,3470.0,1500,0.0,0.0,3535.5670654605583,-19.509268110425182,-16.610676506837667,-2.8985916035875157,8160.0
2026-04-28 13:20:00+09:00,3475.0,3490.0,3475.0,3480.0,9100,0.0,0.0,3534.1728254690165,-18.621374208828,-17.012850260394927,-1.6085239484330742,9700.0
2026-04-28 13:25:00+09:00,3480.0,3485.0,3475.0,3485.0,2000,0.0,0.0,3533.8760128132653,-17.32740686123134,-17.0757658623762,-0.25164099885513735,9920.0
