Datetime,Open,High,Low,Close,Volume,Dividends,Stock,VWAP,MACD,Signal,Hist,VolMA5
2026-05-22 09:05:00+09:00,4464.0,4479.0,4451.0,4462.0,97700,0.0,0.0,4464.0,0.0,0.0,0.0,
2026-05-22 09:10:00+09:00,4464.0,4486.0,4443.0,4486.0,58300,0.0,0.0,4466.865170940171,0.5384615384609788,0.2991452991449882,0.23931623931599055,
2026-05-22 09:15:00+09:00,4486.0,4532.0,4481.0,4523.0,285200,0.0,0.0,4496.041175581747,1.8334746635673582,0.927968809154156,0.9055058544132022,
2026-05-22 09:20:00+09:00,4522.0,4524.0,4497.0,4504.0,68700,0.0,0.0,4497.697326273126,1.6915504475064154,1.1866346758046502,0.5049157717017652,
2026-05-22 09:25:00+09:00,4503.0,4523.0,4500.0,4514.0,95700,0.0,0.0,4500.010182738882,1.9767425707977964,1.421673911583192,0.5550686592146044,121120.0
2026-05-22 09:30:00+09:00,4513.0,4558.0,4507.0,4543.0,151700,0.0,0.0,4507.219551916898,3.3510825049315827,1.9446509134232233,1.4064315915083594,131920.0
2026-05-22 09:35:00+09:00,4546.0,4562.0,4544.0,4552.0,67600,0.0,0.0,4510.943912393422,4.582454029865403,2.6122085120110183,1.9702455178543845,133780.0
2026-05-22 09:40:00+09:00,4555.0,4563.0,4551.0,4561.0,21700,0.0,0.0,4512.158595164974,5.76248494531319,3.369279179894989,2.3932057654182013,81080.0
2026-05-22 09:45:00+09:00,4560.0,4573.0,4559.0,4567.0,55800,0.0,0.0,4515.508495862885,6.78963733864839,4.15939888305135,2.6302384555970404,78500.0
2026-05-22 09:50:00+09:00,4567.0,4575.0,4557.0,4564.0,38800,0.0,0.0,4517.5624734381645,7.264962139466661,4.8552253301880075,2.4097368092786535,67120.0
2026-05-22 09:55:00+09:00,4564.0,4569.0,4545.0,4548.0,52400,0.0,0.0,4519.484098228663,6.654145112550395,5.2488186996562565,1.405326412894139,47260.0
2026-05-22 10:00:00+09:00,4548.0,4565.0,4521.0,4531.0,81100,0.0,0.0,4520.95682516051,5.181970011344674,5.234462404932667,-0.0524923935879924,49960.0
2026-05-22 10:05:00+09:00,4529.0,4546.0,4526.0,4544.0,20600,0.0,0.0,4521.2899053531755,4.755770331961685,5.133154531073816,-0.3773841991121314,49740.0
2026-05-22 10:10:00+09:00,4544.0,4578.0,4543.0,4567.0,105700,0.0,0.0,4524.931473771857,5.707978597274632,5.253408154608315,0.4545704426663173,59720.0
2026-05-22 10:15:00+09:00,4567.0,4573.0,4558.0,4570.0,26900,0.0,0.0,4525.853082498575,6.531283125078517,5.5183033187210295,1.012979806357487,57340.0
2026-05-22 10:20:00+09:00,4571.0,4571.0,4540.0,4542.0,23000,0.0,0.0,4526.315452873931,5.375719642182048,5.488960661024045,-0.11324101884199678,51460.0
2026-05-22 10:25:00+09:00,4542.0,4553.0,4537.0,4540.0,44300,0.0,0.0,4526.897519044678,4.3039600530937605,5.246500829401245,-0.9425407763074842,44100.0
2026-05-22 10:30:00+09:00,4542.0,4562.0,4542.0,4562.0,31100,0.0,0.0,4527.564301691423,4.8174260987616435,5.1591116192156115,-0.34168552045396794,46200.0
2026-05-22 10:35:00+09:00,4562.0,4576.0,4561.0,4564.0,34100,0.0,0.0,4528.552803097129,5.281731875207697,5.183994267162904,0.09773760804479359,31880.0
2026-05-22 10:40:00+09:00,4565.0,4571.0,4560.0,4568.0,22600,0.0,0.0,4529.170185586889,5.836595668733935,5.316036895332525,0.5205587734014099,31020.0
2026-05-22 10:45:00+09:00,4568.0,4576.0,4568.0,4574.0,19300,0.0,0.0,4529.768832156696,6.592300133472236,5.573665749732022,1.0186343837402134,30280.0
2026-05-22 10:50:00+09:00,4574.0,4575.0,4568.0,4574.0,20000,0.0,0.0,4530.367362722352,7.098824905472611,5.880965049494843,1.2178598559777685,25420.0
2026-05-22 10:55:00+09:00,4574.0,4591.0,4574.0,4585.0,68100,0.0,0.0,4532.787506709608,8.154818805976902,6.338436234027147,1.816382571949755,32820.0
2026-05-22 11:00:00+09:00,4584.0,4591.0,4579.0,4586.0,26700,0.0,0.0,4533.7122800079105,8.947479711705455,6.862720793393446,2.0847589183120085,31340.0
2026-05-22 11:05:00+09:00,4585.0,4585.0,4576.0,4578.0,29600,0.0,0.0,4534.59173293679,8.902629790131869,7.272249749393595,1.6303800407382738,32740.0
2026-05-22 11:10:00+09:00,4579.0,4585.0,4579.0,4584.0,22700,0.0,0.0,4535.287094855784,9.18468369857601,7.655896038992817,1.528787659583192,33420.0
2026-05-22 11:15:00+09:00,4582.0,4589.0,4580.0,4584.0,19300,0.0,0.0,4535.88292314471,9.29711877972386,7.984936157328515,1.312182622395345,33280.0
2026-05-22 11:20:00+09:00,4585.0,4595.0,4584.0,4590.0,25700,0.0,0.0,4536.739118764453,9.705453870038582,8.329706582861354,1.3757472871772283,24800.0
2026-05-22 11:25:00+09:00,4589.0,4591.0,4585.0,4591.0,14200,0.0,0.0,4537.1947889803105,9.983268906320518,8.660931593431433,1.3223373128890845,22300.0
2026-05-22 11:30:00+09:00,4594.0,4594.0,4594.0,4594.0,4800,0.0,0.0,4537.361719929799,10.302169206266626,8.989585970410822,1.3125832358558043,17340.0
2026-05-22 12:30:00+09:00,4590.0,4594.0,4573.0,4585.0,114600,0.0,0.0,4540.4193554538515,9.77364267817029,9.146552764345955,0.6270899138243351,35720.0
2026-05-22 12:35:00+09:00,4586.0,4586.0,4575.0,4580.0,23100,0.0,0.0,4540.9399431615,8.879566913891722,9.093113255113886,-0.21354634122216432,36480.0
2026-05-22 12:40:00+09:00,4579.0,4593.0,4577.0,4589.0,19900,0.0,0.0,4541.444314163409,8.744626472603159,9.023371694646247,-0.2787452220430886,35320.0
2026-05-22 12:45:00+09:00,4589.0,4592.0,4583.0,4587.0,22100,0.0,0.0,4542.003658559006,8.389303978244243,8.89649381663856,-0.5071898383943179,36900.0
