セクター,前日比
医薬品,0.8677542519958347
情報通信・サービス,0.6366423013440227
小売,0.3793010024383636
電力・ガス,0.13309671694764863
建設・資材,-0.06030150753768845
電機・精密,-0.10112684195319273
不動産,-0.10193679918450561
食品,-0.303161541792984
運輸・物流,-0.34440344403444034
銀行,-0.47770700636942676
自動車・輸送機,-0.7521153243497336
機械,-0.8555555555555556
商社・卸売,-0.9225844458895988
素材・化学,-1.2367946405565575
エネルギー資源,-1.4883720930232558
鉄鋼・非鉄,-1.5339857180640042
金融（除く銀行）,-2.7433843165816945
