セクター,前日比
エネルギー資源,0.9184845005740528
銀行,0.8618566855454322
建設・資材,0.5740781629498786
素材・化学,0.4849137931034483
食品,0.40387722132471726
自動車・輸送機,0.3973885892705081
運輸・物流,0.36101083032490977
小売,0.3425559947299078
金融（除く銀行）,0.25617140195621796
情報通信・サービス,0.08316008316008316
電力・ガス,0.08309098462816784
電機・精密,0.07748334108166745
不動産,0.03988035892323031
商社・卸売,-0.1856665513050033
医薬品,-0.44814340588988477
鉄鋼・非鉄,-0.703698158406947
機械,-1.1349160393746383
