セクター,前日比
情報通信・サービス,1.6632443531827517
医薬品,1.0926206085056311
電機・精密,0.06548788474132286
機械,0.012447099825740602
食品,-0.2524190155658393
建設・資材,-0.3178206583427923
素材・化学,-0.36496350364963503
小売,-0.4642271982523211
自動車・輸送機,-0.7589025102159953
電力・ガス,-0.8904374758033295
鉄鋼・非鉄,-0.9441640892072276
運輸・物流,-1.0964421570821214
銀行,-1.276595744680851
金融（除く銀行）,-1.2901765504753282
不動産,-1.440625643136448
エネルギー資源,-1.4419225634178905
商社・卸売,-2.2277185519473304
