セクター,前日比
情報通信・サービス,1.8029350104821804
運輸・物流,1.6458970138725604
自動車・輸送機,1.3572047357782269
電機・精密,1.2922173274596183
食品,0.8111944838775096
エネルギー資源,0.5882352941176471
小売,0.2590673575129534
建設・資材,0.17267429311461255
商社・卸売,0.0
素材・化学,-0.10438413361169101
電力・ガス,-0.1303780964797914
銀行,-0.14354066985645933
機械,-0.3
鉄鋼・非鉄,-0.45749704840613925
不動産,-0.4899959167006942
金融（除く銀行）,-0.584932147870847
医薬品,-0.7236842105263158
