セクター,前日比
鉄鋼・非鉄,2.586206896551724
電機・精密,2.514543066241321
情報通信・サービス,2.362824888422158
不動産,1.5894955079474777
機械,1.1281134815145761
自動車・輸送機,0.199203187250996
金融（除く銀行）,0.0
建設・資材,-0.02088118605136772
素材・化学,-0.2505567928730512
運輸・物流,-0.4090909090909091
小売,-0.4224980195405334
電力・ガス,-0.4330708661417323
食品,-0.43994720633523976
銀行,-0.4764740917212627
商社・卸売,-0.8135897457487514
エネルギー資源,-1.049398515485027
医薬品,-1.2666048810627124
