セクター,前日比
鉄鋼・非鉄,9.641833810888253
電機・精密,5.088339222614842
建設・資材,4.526315789473685
情報通信・サービス,4.371859296482413
素材・化学,3.811659192825112
機械,3.1308565759012237
銀行,2.776101388050694
電力・ガス,2.380952380952381
金融（除く銀行）,1.7675415104445635
不動産,1.4505730659025788
医薬品,1.348684210526316
小売,1.2795549374130737
運輸・物流,1.2722035525684108
食品,1.0367365336939374
自動車・輸送機,0.48221820373719104
商社・卸売,0.39243886957572616
エネルギー資源,-3.2116387592643423
