セクター,前日比
銀行,2.2388059701492535
鉄鋼・非鉄,2.22001325381047
商社・卸売,1.9890819909982662
電機・精密,1.1338582677165354
建設・資材,1.1336898395721926
エネルギー資源,1.1171497584541061
金融（除く銀行）,0.9080325960419091
機械,0.4044372544488098
食品,-0.021190930281839375
素材・化学,-0.1567398119122257
運輸・物流,-0.18819101387908727
不動産,-0.422102839600921
医薬品,-0.4907767811812489
電力・ガス,-0.5231037489102005
小売,-1.2026143790849673
自動車・輸送機,-1.4416004707266843
情報通信・サービス,-1.5315315315315314
