セクター,前日比
自動車・輸送機,4.2341220423412205
機械,2.408435072142064
小売,2.2233986236103758
金融（除く銀行）,1.9990366088631986
商社・卸売,1.6599214993990383
銀行,1.5487867836861127
エネルギー資源,1.1479591836734695
電機・精密,1.0391109828258047
医薬品,1.0195554069864616
電力・ガス,0.7057785619761799
情報通信・サービス,0.617001828153565
鉄鋼・非鉄,0.5870841487279843
素材・化学,0.513874614594039
運輸・物流,0.19347037484885127
建設・資材,0.11689070718877849
食品,0.10401497815685459
不動産,-0.4961832061068702
