セクター,前日比
食品,3.0755314337403887
エネルギー資源,1.3773314203730271
銀行,1.3201320132013201
金融（除く銀行）,1.1730205278592376
建設・資材,1.1644248142943185
素材・化学,1.1605937921727396
不動産,0.9125067096081589
電力・ガス,0.8849557522123894
小売,0.4935563476830271
医薬品,0.4632693580410324
商社・卸売,0.36023053963014146
鉄鋼・非鉄,0.3232062055591467
電機・精密,0.3157195081422399
運輸・物流,0.07177033492822966
情報通信・サービス,-1.027648642035723
機械,-1.5317519412828422
自動車・輸送機,-1.6114320462146547
