セクター,前日比
不動産,2.2750563640090182
金融（除く銀行）,2.1188630490956073
情報通信・サービス,1.6720109940448924
運輸・物流,1.4844136566056407
機械,1.0925819436457735
銀行,0.9769335142469471
商社・卸売,0.615386962890625
エネルギー資源,0.32448377581120946
医薬品,0.2630655910206945
電力・ガス,0.13198416190057194
建設・資材,0.0413564929693962
小売,-0.055141990625861594
電機・精密,-1.1151870873074101
食品,-1.1643528884908196
自動車・輸送機,-1.5010507355148603
素材・化学,-1.5463917525773196
鉄鋼・非鉄,-1.7246214245653393
