セクター,前日比
鉄鋼・非鉄,6.526937684625123
電機・精密,3.901734104046243
建設・資材,3.5379369138959933
不動産,2.0083515609465104
自動車・輸送機,1.7339312406576979
機械,0.5255941499085923
素材・化学,0.3684210526315789
電力・ガス,0.3026372676178124
医薬品,0.29781601588352086
情報通信・サービス,0.13872832369942195
食品,-0.04396570674873598
金融（除く銀行）,-0.12597631645250693
商社・卸売,-0.25152056060234224
銀行,-0.7423700852350839
小売,-1.153846153846154
運輸・物流,-1.1753418085871912
エネルギー資源,-2.2675086107921927
