セクター,前日比
情報通信・サービス,0.1240079365079365
運輸・物流,-0.48032936870997256
食品,-0.5754758742806552
素材・化学,-0.7146783947223749
医薬品,-0.771128932757557
金融（除く銀行）,-0.8045678691928367
小売,-0.9721492380451918
建設・資材,-1.0479983232026828
エネルギー資源,-1.06439595529537
自動車・輸送機,-1.4480646059593427
電力・ガス,-1.4538310412573674
電機・精密,-1.6760762173606212
銀行,-1.8669778296382729
不動産,-1.9584263872186911
機械,-2.022322908608686
商社・卸売,-2.1785736083984375
鉄鋼・非鉄,-2.6586268329450458
