セクター,前日比
不動産,4.382470119521913
情報通信・サービス,2.7712541099107564
医薬品,2.7653727241497768
運輸・物流,2.478314745972739
銀行,2.2433359725521247
金融（除く銀行）,2.2408273824181237
商社・卸売,1.3541251920732185
建設・資材,1.2226385328337606
電力・ガス,1.1150758251561106
食品,1.0298444724674232
小売,0.8811748998664887
エネルギー資源,0.7712082262210797
自動車・輸送機,0.0
素材・化学,-0.46035805626598464
機械,-2.150304083405734
電機・精密,-3.2937892533147246
鉄鋼・非鉄,-4.238143289606458
