セクター,前日比
小売,0.054854635216675815
機械,-0.03459010722933241
金融（除く銀行）,-0.613195977434388
素材・化学,-0.6233062330623307
銀行,-0.672645739910314
自動車・輸送機,-0.963275135460566
医薬品,-0.983284169124877
食品,-1.178739819974282
エネルギー資源,-1.331484049930652
運輸・物流,-1.3399153737658673
電機・精密,-1.6226162596186016
不動産,-1.9771273502616786
情報通信・サービス,-1.9938286256824118
商社・卸売,-2.2393261615953883
電力・ガス,-2.3549201009251473
建設・資材,-2.5491015461763475
鉄鋼・非鉄,-3.1687546057479734
