セクター,前日比
鉄鋼・非鉄,8.094465476834326
電機・精密,6.214689265536723
機械,1.9898697539797394
銀行,1.9738528582414765
建設・資材,1.5676749834400532
素材・化学,0.8303349017437033
電力・ガス,0.47805302042590175
商社・卸売,0.19047619047619047
エネルギー資源,0.11904761904761905
金融（除く銀行）,-0.09184845005740529
食品,-0.8493888543608866
情報通信・サービス,-0.8726784515551577
運輸・物流,-1.3396911898274295
自動車・輸送機,-2.676331195985503
小売,-2.7707168276563294
不動産,-3.142258617406209
医薬品,-3.790375741595254
