セクター,前日比
情報通信・サービス,0.9544787077826725
食品,0.3955174686882004
電機・精密,0.2825328236662789
銀行,0.029036004645760744
運輸・物流,0.023815194093831864
医薬品,-0.26359143327841844
金融（除く銀行）,-0.5526249686008541
小売,-1.171875
鉄鋼・非鉄,-1.2372535690006798
素材・化学,-1.3066666666666666
機械,-1.4347040216900135
エネルギー資源,-1.5388843088760649
電力・ガス,-1.637967240655187
建設・資材,-2.263374485596708
商社・卸売,-3.605115272752922
不動産,-3.662450443647348
自動車・輸送機,-3.971014492753623
