セクター,前日比
不動産,1.2579913384202928
小売,1.0735373054213635
情報通信・サービス,0.9228876127973749
エネルギー資源,0.9202453987730062
運輸・物流,0.31746031746031744
食品,0.1886396981764829
医薬品,-0.18308921438082557
商社・卸売,-0.6780957641995496
銀行,-1.1163895486935866
金融（除く銀行）,-1.2658227848101267
電力・ガス,-1.3986013986013985
建設・資材,-1.6321129245699162
素材・化学,-1.6362148895554949
鉄鋼・非鉄,-2.4446851307442365
機械,-2.7738095238095237
電機・精密,-3.9057656540607564
自動車・輸送機,-4.405912450255827
