セクター,前日比
電機・精密,2.1874525292419866
鉄鋼・非鉄,1.349154746423927
エネルギー資源,0.6790123456790124
機械,0.2020428779885509
運輸・物流,-0.3033838973162194
素材・化学,-0.33704952035260566
情報通信・サービス,-0.38245219347581555
商社・卸売,-0.3982477003954159
建設・資材,-0.40257648953301123
電力・ガス,-0.4721030042918455
銀行,-0.8401284902396838
医薬品,-0.9881422924901186
小売,-1.0651787978696423
食品,-1.1000203707476064
不動産,-1.7179535586180856
自動車・輸送機,-1.9242155121373596
金融（除く銀行）,-3.3707865168539324
