セクター,前日比
情報通信・サービス,0.8436944937833037
素材・化学,0.8058227190018197
電力・ガス,0.6684491978609626
不動産,0.40650406504065045
商社・卸売,-0.16096333862550302
自動車・輸送機,-0.45440775522568916
銀行,-0.6105006105006106
機械,-0.7023108291798822
電機・精密,-0.7544892108042855
金融（除く銀行）,-0.9631195677707306
建設・資材,-1.146131805157593
食品,-1.3420004193751311
鉄鋼・非鉄,-1.3545816733067728
小売,-1.3780551222048882
医薬品,-1.6343723673125525
運輸・物流,-1.6458970138725604
エネルギー資源,-1.7193736567393307
