セクター,前日比
鉄鋼・非鉄,2.1560283687943262
電機・精密,1.8772563176895307
金融（除く銀行）,1.2134720158494305
食品,0.4185851820845542
情報通信・サービス,0.3284072249589491
素材・化学,0.3105590062111801
機械,0.2584269662921348
不動産,-0.019428793471925394
建設・資材,-0.07920792079207921
電力・ガス,-0.13123359580052493
銀行,-0.18607123870281764
運輸・物流,-0.3153043900072763
医薬品,-0.38851351351351354
商社・卸売,-0.7695398717915598
自動車・輸送機,-0.9227929867733005
小売,-1.3541666666666667
エネルギー資源,-1.8635502210991788
