セクター,前日比
医薬品,2.372013651877133
金融（除く銀行）,1.4398513701811426
電力・ガス,0.9154315605928508
運輸・物流,0.7806955287437899
食品,0.6430868167202572
エネルギー資源,0.49941245593419503
小売,0.2937249666221629
商社・卸売,-0.3034970758812153
不動産,-0.4110393423370522
銀行,-0.42887776983559683
鉄鋼・非鉄,-0.47702337414533313
機械,-0.7162346521145976
建設・資材,-0.761743546339399
情報通信・サービス,-0.8659981768459436
自動車・輸送機,-2.1195172210774214
素材・化学,-2.2928608650338718
電機・精密,-2.3558586484810915
