セクター,前日比
不動産,2.3482959268495427
医薬品,2.3450586264656614
情報通信・サービス,2.011786222312538
電力・ガス,1.9058732010890704
食品,1.517386722866175
運輸・物流,1.423728813559322
金融（除く銀行）,1.1016754647693368
商社・卸売,1.0003638340851153
自動車・輸送機,0.7003209804493726
建設・資材,0.6963162623539982
機械,0.5807487952551588
電機・精密,0.40472721385785987
鉄鋼・非鉄,0.14565463667260073
銀行,0.07227174174897615
素材・化学,-0.21990104452996154
小売,-0.5212620027434842
エネルギー資源,-0.5270092226613966
