セクター,前日比
医薬品,3.1661442006269596
鉄鋼・非鉄,1.10165946172082
情報通信・サービス,0.9951456310679612
機械,0.8783783783783784
電機・精密,0.03537944454272068
素材・化学,-0.16736401673640167
自動車・輸送機,-0.5635390250774865
建設・資材,-0.6523569023569024
不動産,-0.7258900795022468
電力・ガス,-0.8281573498964804
エネルギー資源,-1.0084033613445378
金融（除く銀行）,-1.2898131087128193
銀行,-1.3333333333333335
運輸・物流,-1.6196205460434983
商社・卸売,-1.9867528105253538
食品,-2.2904158327774073
小売,-2.927987338433131
