セクター,前日比
エネルギー資源,2.427637721755369
食品,1.7660044150110374
素材・化学,1.5338263489454944
電力・ガス,0.5267778753292361
運輸・物流,0.2416626389560174
電機・精密,-0.04730368968779565
金融（除く銀行）,-0.29304029304029305
情報通信・サービス,-0.5069124423963134
商社・卸売,-0.6754060265609629
建設・資材,-0.8862629246676514
小売,-0.964630225080386
銀行,-1.2365591397849462
不動産,-1.3035019455252919
自動車・輸送機,-1.3576056772601048
機械,-1.3613565798901361
医薬品,-1.366742596810934
鉄鋼・非鉄,-2.0240963855421685
