セクター,前日比
エネルギー資源,4.55607476635514
医薬品,1.716593739481656
運輸・物流,1.4186046511627908
電力・ガス,1.1728931364031276
商社・卸売,0.6434449700634355
自動車・輸送機,0.1142204454597373
銀行,0.0241196333815726
金融（除く銀行）,-0.3797768810823641
小売,-0.39287585123101104
不動産,-0.6791520889071825
情報通信・サービス,-0.8513289036544851
素材・化学,-0.8902854150301126
鉄鋼・非鉄,-0.9690751033205073
食品,-1.3184584178498986
建設・資材,-1.7987152034261242
機械,-2.075011096316023
電機・精密,-3.8176803599941938
