セクター,前日比
情報通信・サービス,2.49208025343189
小売,0.9680021511158914
鉄鋼・非鉄,0.9040444091990485
電機・精密,0.8137865007180469
建設・資材,0.08956560680698611
金融（除く銀行）,-0.045840018336007336
機械,-0.1935171746492501
不動産,-0.22407822367080873
銀行,-0.5617977528089888
素材・化学,-0.7334963325183375
運輸・物流,-0.8148483476686283
食品,-1.4145141451414514
自動車・輸送機,-1.4908579465541492
商社・卸売,-2.0270312800821153
医薬品,-2.312881464824928
電力・ガス,-2.4390243902439024
エネルギー資源,-2.600276625172891
