セクター,前日比
電力・ガス,2.142857142857143
電機・精密,2.1209243431465654
エネルギー資源,1.8460664583925022
機械,1.793504604944256
商社・卸売,1.7059935415721414
鉄鋼・非鉄,1.5875510845646024
建設・資材,1.4317673378076063
運輸・物流,0.6389776357827476
情報通信・サービス,0.47393364928909953
自動車・輸送機,0.4568817818389492
素材・化学,0.35577449370552816
金融（除く銀行）,-0.36688832836505386
小売,-0.7723035952063915
食品,-0.7901850696610522
銀行,-0.8945386064030132
不動産,-1.000408329930584
医薬品,-1.2167050312397236
