セクター,前日比
不動産,4.471544715447155
小売,2.6402640264026402
食品,1.5695067264573992
電力・ガス,0.7518796992481203
医薬品,0.40464461646727656
金融（除く銀行）,0.39225300318705564
銀行,-0.2145922746781116
建設・資材,-0.2525784045464113
運輸・物流,-0.2891566265060241
自動車・輸送機,-0.5523166615526235
素材・化学,-0.8419337316675719
情報通信・サービス,-1.1389521640091116
商社・卸売,-1.2941188438265931
機械,-1.9782277888329627
電機・精密,-2.700214789812826
エネルギー資源,-3.6870503597122304
鉄鋼・非鉄,-5.366372757677105
