セクター,前日比
電機・精密,2.895392278953923
小売,2.4417009602194786
不動産,2.3767082590612003
情報通信・サービス,2.2539098436062557
建設・資材,2.142121524201854
医薬品,1.7703591299949417
電力・ガス,1.4789038712483689
素材・化学,1.3408973697782363
金融（除く銀行）,1.049398515485027
自動車・輸送機,0.9941520467836258
運輸・物流,0.6567745074191195
機械,0.6211894627861498
商社・卸売,0.4447784511955132
銀行,0.42869391254644185
鉄鋼・非鉄,0.3942551393973529
食品,0.37502757555702626
エネルギー資源,-0.35149384885764495
