セクター,前日比
情報通信・サービス,3.4637876743139904
鉄鋼・非鉄,0.6311360448807855
電機・精密,0.529500756429652
素材・化学,-0.3053435114503817
銀行,-0.42686397268070575
食品,-0.5714285714285714
金融（除く銀行）,-0.8105369807497468
運輸・物流,-2.1749637506041566
建設・資材,-2.238354506957048
機械,-2.3893906482222476
小売,-2.437064809855383
商社・卸売,-3.0996287440901753
不動産,-3.2307989940027086
電力・ガス,-3.3004714959279897
エネルギー資源,-3.439153439153439
自動車・輸送機,-3.5610885929357265
医薬品,-3.611663353214049
